company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
mycenax biotech inc,2025-10-09 06:15:27,Yes,Not specified,Not specified,oncology,Not specified,Not specified,No,,,No,,,Yes,fusion proteins,https://www.linkedin.com/company/mycenax,Yes,"mAb, bi-specific (BsAb), multi-specific antibodies",https://www.linkedin.com/company/mycenax,Yes,"Antibody-Drug-Conjugates, ADCs/PDCs",https://www.linkedin.com/company/mycenax,Yes,fusion proteins,https://www.linkedin.com/company/mycenax,Yes,plasmid DNA,https://www.linkedin.com/company/mycenax,Yes,cell therapy products,https://www.linkedin.com/company/mycenax,Yes,vaccines,https://www.linkedin.com/company/mycenax,No,,,No,,
attralus inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,124I-evuzamitide,Disease Name,rare diseases; cardiovascular,Not specified,Phase 3,No,,,Yes,pan-amyloid binding peptide,https://www.globenewswire.com/news-release/2025/04/01/3053148/0/en/Attralus-Presents-New-Data-on-Its-Pan-Amyloid-Diagnostic-Candidates-at-the-2025-American-College-of-Cardiology-ACC-Annual-Scientific-Session.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
imbria pharmaceuticals inc,2025-04-10 00:00:00,No,ninerafaxstat,Not specified,cardiovascular; cardiometabolic disorders,enzyme,Phase 2,Yes,Ninerafaxstat is a simple orally administered compound,https://www.imbria.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
allay therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,ATX101,Intracellular Sodium Ion Channel,pain management; orthopedics,ion channels,Phase 2,Yes,bupivacaine,https://www.linkedin.com/company/allaytx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,implantable #NonOpioid solution,https://www.linkedin.com/company/allaytx
medytox inc,2021-05-12 00:00:00,No,LIV001,"Disease Name, Inflammatory Bowel Disease",gastroenterology,other,Preclinical,No,,,No,,,Yes,botulinum toxin products,https://www.doctormedica.co/blog/meditoxin-manufacturer,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fkd therapies oy,"Error: Connection failed - HTTPSConnectionPool(host='ferringusa.com', port=44",No,Nadofaragene Firadenovec,"IFN-α2b, Interferon Alpha-2b",oncology,cytokine,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,adenovirus vector-based gene therapy,https://www.biopharmadive.com/news/ferring-fda-approval-bladder-cancer-gene-therapy/639078/,No,,,No,,,No,,
dice therapeutics inc,2023-08-09 13:02:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small molecule antagonist targeting IL-17,https://www.stocktitan.net/news/DICE/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nuvalent inc,2025-10-15 13:00:21,Yes,NVL-520; NVL-655; NVL-330,"ROS1, ROS Proto-Oncogene 1; ALK, Anaplastic Lymphoma Kinase; HER2, Human Epidermal Growth Factor Receptor 2",oncology,kinases,Phase 2; Phase 3; Phase 1,Yes,innovative small molecules that precisely inhibit clinically proven kinase targets,https://nuvalent.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
editas medicine inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",Yes,EDIT-401,"LDLR, Low-Density Lipoprotein Receptor",cardiovascular,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CRISPR/Cas9 and CRISPR/Cas12a genome editing systems,https://www.linkedin.com/company/editas-medicine,No,,,No,,,No,,
claris biotherapeutics inc,2024-01-04 00:00:00,Yes,CSB-001,Disease Name,rare diseases; ophthalmology,Not specified,Phase 3,No,,,No,,,Yes,"recombinant human variant hepatocyte growth factor, dHGF",https://www.globenewswire.com/news-release/2024/01/04/2803976/0/en/Claris-Bio-Emerges-From-Stealth-With-a-New-Investor-and-Prepares-for-Next-Development-Stage-With-Late-Stage-Data-Expected-in-1H24.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rivus pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,HU6,"ANT-channel, Adenine Nucleotide Translocator Channel",metabolic diseases; cardiovascular; liver diseases,other,Phase 2,Yes,oral small molecules,https://www.prnewswire.com/news-releases/rivus-pharmaceuticals-expands-leadership-team-and-establishes-new-san-francisco-bay-area-office-ahead-of-phase-2-read-out-in-mash-302425581.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
leap therapeutics inc,2025-10-06 09:00:00,Yes,Sirexatamab; FL-501,"DKK1, Dickkopf-1; GDF-15, Growth and Differentiation Factor 15",oncology,cytokine; cytokine,Phase 2; Preclinical,No,,,No,,,No,,,Yes,"humanized monoclonal antibody targeting the Dickkopf-1 (DKK1) protein and FL-501, a humanized monoclonal antibody targeting the growth and differentiation factor 15 (GDF-15) protein",https://www.prnewswire.com/news-releases/leap-therapeutics-announces-58-88-million-private-placement-in-cash-commitments-led-by-winklevoss-capital-to-initiate-a-digital-asset-treasury-strategy-302575729.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
azora therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,AT193; AT177,"AHR, Aryl Hydrocarbon Receptor",inflammatory diseases; autoimmune diseases,nuclear receptors,Phase 1,Yes,novel small molecule new chemical entities,https://www.azoratherapeutics.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
arialys therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,"ART5803, a monoclonal antibody",https://www.linkedin.com/company/arialys-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fortis therapeutics inc,2025-05-08 00:00:00,Yes,FOR46,Not specified,oncology,other,Phase 1,No,,,No,,,No,,,Yes,monoclonal antibodies,https://www.cbinsights.com/company/fortis-therapeutics,Yes,antibody-drug conjugate (ADC),https://investor.fibrogen.com/news-releases/news-release-details/fibrogen-enters-exclusive-license-for46-fortis-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,
actym therapeutics inc,2023-10-18 09:00:00,Yes,ACTM-838,"IL-15, Interleukin-15; STING, Stimulator of Interferon Genes",oncology,cytokine; other,Phase 1,No,,,Yes,therapeutic peptides,https://www.prnewswire.com/news-releases/actym-therapeutics-expands-management-team-with-key-appointments-to-build-product-pipeline-and-advance-clinical-development-strategies-302181468.html,Yes,therapeutic proteins,https://www.prnewswire.com/news-releases/actym-therapeutics-expands-management-team-with-key-appointments-to-build-product-pipeline-and-advance-clinical-development-strategies-302181468.html,No,,,No,,,No,,,Yes,RNA and gene editing effectors,https://www.prnewswire.com/news-releases/actym-therapeutics-expands-management-team-with-key-appointments-to-build-product-pipeline-and-advance-clinical-development-strategies-302181468.html,No,,,No,,,No,,,Yes,genetically modified bacterial vehicle,https://www.actymthera.com/
immutep ltd,"Error: Connection failed - HTTPSConnectionPool(host='au.linkedin.com', port=4",No,IMP321; IMP701; CVac; Eftilagimod Alfa,"LAG-3, Lymphocyte Activation Gene-3",oncology; autoimmune diseases,immune checkpoint,Phase 3,No,,,No,,,Yes,"eftilagimod alfa, a proprietary soluble LAG-3 protein",https://au.linkedin.com/company/immutep-ltd,Yes,IMP761 is the world's first LAG-3 agonist antibody,https://au.linkedin.com/company/immutep-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,
edgewise therapeutics inc,2025-08-07 08:00:00,Yes,Sevasemten; EDG-7500; EDG-15400,Fast Skeletal Myosin; Cardiac Sarcomere; Not specified,rare diseases; cardiovascular,enzyme; other; Not specified,Phase 3; Phase 2; Phase 1,Yes,Sevasemten is an orally administered first-in-class fast skeletal myosin inhibitor,https://www.prnewswire.com/news-releases/edgewise-therapeutics-reports-second-quarter-2025-financial-results-and-recent-business-highlights-302523640.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
institut pasteur de tunis,No timestamp found,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ab-biotics sa,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zymeworks inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,ZW191; ZD06519; Zanidatamab; ZW251,"FRα, Folate Receptor-⍺; HER2, Human Epidermal Growth Factor Receptor 2",oncology; inflammation; autoimmune disease,enzyme; immune checkpoint,Phase 1; Approved,No,,,No,,,No,,,Yes,bispecific antibodies,https://ca.linkedin.com/company/zymeworks,Yes,antibody-drug conjugates (ADCs),https://ca.linkedin.com/company/zymeworks,No,,,No,,,No,,,No,,,No,,,Yes,T cell engagers,https://ca.linkedin.com/company/zymeworks
alzamend neuro inc,"Error: Connection failed - HTTPSConnectionPool(host='alzamend.com', port=443)",Yes,Aducanumab; AGB101; AR1001; AVP-786; AXS-05; Blarcamesine; BPDO-1603; Brexpiprazole; Caffeine; Donanemab; Donepezil; E2814; Escitalopram; Fosgonimeton; Gantenerumab; Guanfacine; Hydralazine hydrochloride; Icosapent ethyl,"Aβ, Amyloid beta; SV2A, Synaptic Vesicle Glycoprotein 2A; Neurotransmitter receptors; Tau, Tau protein; Synaptic plasticity/neuroprotection; Oxidative stress; Hepatocyte growth factor (HGF); Alpha-2 adrenergic receptor",CNS; Alzheimer's disease,other; other; other; other; other; other; other; other,Phase 3,Yes,Our lead therapeutic is a lithium-based small molecule designed to treat Alzheimer's Disease and other psychiatric disorders.,https://www.linkedin.com/company/alzamend-neuro,Yes,ALZN002 - a patented method using a mutant-peptide sensitized cell as a cell-based therapeutic vaccine,https://www.linkedin.com/company/alzamend-neuro,No,,,No,,,No,,,No,,,No,,,No,,,Yes,ALZN002 - a patented method using a mutant-peptide sensitized cell as a cell-based therapeutic vaccine,https://www.linkedin.com/company/alzamend-neuro,No,,,No,,
gamamabs pharma sa,"Error: Connection failed - HTTPSConnectionPool(host='www.eurobiomed.org', por",No,murlentamab,"AMHR2, Anti-Müllerian Hormone Receptor 2",oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
gie medical inc,2025-04-29 21:41:49,No,ProTractX3,Benign Stricture Disease,gastroenterology,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tallac therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,antibody against CD22,https://www.linkedin.com/company/tallac-therapeutics,Yes,Toll-like Receptor Agonist Antibody Conjugate (TRAAC) platform,https://www.linkedin.com/company/tallac-therapeutics,No,,,No,,,No,,,No,,,No,,,Yes,Toll-like receptor (TLR9) agonist (T-CpG),https://www.linkedin.com/company/tallac-therapeutics
kamau therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,nula-cel; nulabeglogene autogedtemcel,"HBB, Beta-Globin Gene",hematology; genetic diseases,other,Phase 1/2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"gene therapy, HDR-editing technology, targeted gene integration, curative cell therapies",https://www.linkedin.com/company/kamau-therapeutics,No,,,No,,,No,,
ethris gmbh,Error: Connection failed - HTTPSConnectionPool(host='european-biotechnology.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
smart immune sas,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"ProTcell, a thymus-empowered T-cell progenitor platform to rapidly re-arm the immune system against cancer and infection",https://www.linkedin.com/company/smartimmune,No,,,No,,,No,,
allvascular pty ltd.,"Error: Connection failed - HTTPSConnectionPool(host='www.afr.com', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Infusions of oxaliplatin,https://pmc.ncbi.nlm.nih.gov/articles/PMC11075399/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
gri bio inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,GRI-0621,"iNKT, Invariant Natural Killer T cells",fibrotic diseases; inflammatory diseases; autoimmune diseases,other,Phase 2,Yes,"GRI-0621, is a small molecule RAR-beta and gamma dual agonist",https://www.home.saxo/markets/stocks/gri-xnas,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pieris pharmaceuticals inc,2024-12-13 20:40:33,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,"Anticalin proteins are engineered versions of lipocalins, human proteins that naturally bind, store, and transport a wide spectrum of molecules.","https://www.redchip.com/stocks/PIRS/filings/4#:~:text=Pieris%20Pharmaceuticals%20Inc%20is%20a,a%20wide%20spectrum%20of%20molecules.",Yes,"The Company's clinical pipeline consists of immuno-oncology, or IO, bispecifics in partnership with collaborators.","https://www.redchip.com/stocks/PIRS/filings/4#:~:text=Pieris%20Pharmaceuticals%20Inc%20is%20a,a%20wide%20spectrum%20of%20molecules.",No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Anticalin proteins are engineered versions of lipocalins, human proteins that naturally bind, store, and transport a wide spectrum of molecules.","https://www.redchip.com/stocks/PIRS/filings/4#:~:text=Pieris%20Pharmaceuticals%20Inc%20is%20a,a%20wide%20spectrum%20of%20molecules."
radiopharm theranostics ltd,2025-10-01 01:11:04,Yes,RV-01; 177Lu-RAD202,"B7H3, Immune Checkpoint Molecule; HER2, Human Epidermal Growth Factor Receptor 2",oncology,immune checkpoint,Phase 1,Yes,smallmolecules,https://au.linkedin.com/company/radiopharm-theranostics,Yes,peptides,https://au.linkedin.com/company/radiopharm-theranostics,No,,,Yes,monoclonalantibodies,https://au.linkedin.com/company/radiopharm-theranostics,No,,,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceuticals,https://au.linkedin.com/company/radiopharm-theranostics
bone biologics corp,2025-07-27 00:00:00,Yes,NB1,"NELL-1, Neural Epidermal Growth Factor-Like 1",orthopedics; trauma; osteoporosis,other,Phase 1,No,,,No,,,Yes,"recombinant human protein growth factor, known as Nell-1",https://www.linkedin.com/company/bone-biologics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,bone regeneration in lumbar spinal fusion using neural epidermal growth factor-like 1 protein (NELL-1) in combination with demineralized bone matrix (DBM),https://www.cnbc.com/quotes/BBLG
hcw biologics inc,2025-10-16 16:46:50,Yes,HCW9302,Not specified,oncology; autoimmune diseases; neurodegenerative diseases,immune checkpoint,Preclinical,No,,,No,,,Yes,cytokine fusion molecule HCW11‑006,https://www.stocktitan.net/news/HCWB/hcw-biologics-scientists-to-present-three-posters-during-the-40th-evnu09sdayk8.html,Yes,tetra‑specific pembrolizumab‑based immunotherapeutic,https://www.stocktitan.net/news/HCWB/hcw-biologics-scientists-to-present-three-posters-during-the-40th-evnu09sdayk8.html,No,,,Yes,cytokine fusion molecule HCW11‑006,https://www.stocktitan.net/news/HCWB/hcw-biologics-scientists-to-present-three-posters-during-the-40th-evnu09sdayk8.html,No,,,Yes,CAR‑T and lymphocyte support using HCW11‑006,https://www.stocktitan.net/news/HCWB/hcw-biologics-scientists-to-present-three-posters-during-the-40th-evnu09sdayk8.html,No,,,No,,,Yes,Enhanced Immune Cell Engagers,https://www.stocktitan.net/news/HCWB/hcw-biologics-scientists-to-present-three-posters-during-the-40th-evnu09sdayk8.html
cns pharmaceuticals inc,2025-10-15 16:01:04,Yes,TPI 287; Berubicin,"Disease Name, Glioblastoma Multiforme (GBM)",oncology; CNS,other,Phase 2,Yes,Berubicin chemical compound,https://www.linkedin.com/company/cnspharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zelluna asa,"Error: Connection failed - HTTPSConnectionPool(host='www.euronext.com', port=",Yes,ZI-MA4-1,"MAGE-A4, Melanoma-Associated Antigen A4",oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Developing allogeneic TCR-NK therapies for solid tumors,https://no.linkedin.com/company/zelluna,No,,,No,,,No,,
dynacure sas,2017-11-10 08:37:26,Yes,DYN101; danvatirsen; FTX-001,"STAT3, Signal Transducer and Activator of Transcription 3; MALAT-1, Metastasis Associated Lung Adenocarcinoma Transcript 1",rare diseases; oncology,other,Phase 2; IND ready,No,,,No,,,No,,,No,,,No,,,No,,,Yes,antisense drug,https://www.biopharmadive.com/news/dynacure-secures-rights-to-ionis-rare-disease-drug/510600/,No,,,No,,,No,,,No,,
ionis pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Pelacarsen,Lipoprotein(a),cardiovascular,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNA-targeted medicines,https://www.linkedin.com/company/ionis-pharmaceuticals,Yes,advancing new approaches in gene editing,https://www.linkedin.com/company/ionis-pharmaceuticals,No,,,No,,,No,,
ayuvis research inc,"Error: Connection failed - HTTPSConnectionPool(host='www.bio.org', port=443):",Yes,AVR-48,Disease Name,respiratory diseases; infectious diseases,other,Phase 1,Yes,small molecules,https://seed.nih.gov/portfolio/nih-portfolio-company-showcase/ayuvis-research,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
geneos therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.geneostx.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Personalized neoantigen vaccine,https://www.linkedin.com/company/geneos-therapeutics,No,,,No,,
lixa pty ltd,"Error: Connection failed - HTTPSConnectionPool(host='biotechdispatch.com.au',",Yes,NeoX-101,Not specified,infectious diseases,other,Phase 1,Yes,small antibiofilm molecule,https://www.ventureradar.com/organisation/Lixa%20Pty%20Ltd/7fb30309-f788-4f6f-9dbd-abc003f1e711,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,NeoX™ is Lixa's potent antibiofilm platform technology,https://www.ventureradar.com/organisation/Lixa%20Pty%20Ltd/7fb30309-f788-4f6f-9dbd-abc003f1e711
elmedix,"Error: Connection failed - HTTPSConnectionPool(host='pulse2.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,thermal therapy,https://financialpost.com/globe-newswire/elmedix-plans-series-a-round-based-on-strong-signals-in-a-clinical-study-for-pancreatic-cancer-patients-at-the-university-hospital-antwerp-belgium
