company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
jiangsu aidea pharmaceutical co ltd,2025-09-17 04:04:50,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Two innovative HIV/AIDS medicines approved in China,https://www.linkedin.com/company/aideapharma,No,,,Yes,leading the field of human urine-derived proteins,https://www.linkedin.com/company/aideapharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
metabolic pharmaceuticals pty ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.investogain.com.au',",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tibet rhodiola pharmaceutical holding co ltd,2025-02-20 18:08:46,No,Not specified,Not specified,cardiovascular,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
guizhou inochini technology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kedrion spa,2025-10-14 16:51:36,Yes,ceruloplasmin; QIVIGY,"CP, Ceruloplasmin; Primary Humoral Immunodeficiency",rare diseases; immunology,enzyme; other,Approved,No,,,No,,,Yes,plasma-derived medicinal products,https://it.linkedin.com/company/kedrion-biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biocomposites ltd.,"Error: Connection failed - HTTPSConnectionPool(host='www.ta.com', port=443): ",No,GENEX,Not specified,orthopedic,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"calcium compound biologics, bone graft matrices, bone cements",https://www.linkedin.com/company/biocomposites-ltd
cmp pharma inc,2012-09-27 00:00:00,No,Atorvaliq; Tadliq; Norliqva; CaroSpir; TRIANEX,Not specified,cardiovascular; urology; hypertension; dermatology,Not specified,Approved,Yes,FDA-approved Oral Liquid Suspension of Atorvastatin,https://cmppharma.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
palau pharma sa,2013-11-01 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"focused on the discovery and development of innovative, improved and safer medicines",https://www.linkedin.com/company/palau-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
farmalider sa,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,HEZKUE; ASP-001,Not specified,erectile dysfunction,Not specified,Phase 1; Marketed,Yes,manufacturing and packaging of Sildenafil Oral Spray,https://www.cbinsights.com/company/farmalider-group,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ascentawits pharmaceuticals ltd,Error: Connection failed - 404 Client Error: Not Found for url: https://www.p,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bit pharma gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.bit-pharma.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
martin pharmaceuticals inc,2018-04-15 00:00:00,No,CIQUAAX; docarpamine,"Disease Name, Ascites",liver disease,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nanjing norit pharmaceutical technology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Activated Charcoal; Carbo Activatus,Disease Name,poisonings; drug overdoses; diarrhea; bloating,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nano pharmasolutions inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,NT-301,Parkinson's disease,CNS,other,Phase 1,Yes,nano particles of small molecule drugs,https://informaconnect.com/startup-spotlight/sponsors/nano-pharmasolutions-inc/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nanotechnology for improving bioavailability,https://informaconnect.com/startup-spotlight/sponsors/nano-pharmasolutions-inc/
neurotrauma sciences llc,2019-02-01 00:00:00,Yes,NTS-104,Disease Name,CNS,Not specified,Phase 1,Yes,operational expertise in small molecule commercialization,https://neurotraumasciences.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
askgene pharma inc,2023-08-19 00:00:00,No,ASKG315; ASKG915; ASKG712; ASKB589,"IL-15, Interleukin-15; PD-1, Programmed Death-1; VEGF, Vascular Endothelial Growth Factor; Ang-2, Angiopoietin-2; CLDN18.2, Claudin18.2",oncology; immunology; retinal diseases,cytokine; immune checkpoint; other,Phase 1; Phase 2,No,,,No,,,Yes,cytokine therapy space,https://ask-gene.com/about-us/careers/,Yes,anti-CLDN18.2 antibody,https://ask-gene.com/about-us/news/,Yes,antibody-cytokine prodrug fusion molecules,https://ask-gene.com/pipeline/,Yes,cytokine fusion molecules,https://ask-gene.com/pipeline/,No,,,No,,,No,,,No,,,No,,
mingsight pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Selective PKC-β inhibitor MS-553,https://www.cbinsights.com/company/mingsight-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
amo pharma ltd,2025-09-08 20:38:54,No,Tideglusib,"GSK3β, Glycogen Synthase Kinase 3 Beta",neuromuscular diseases; CNS,kinases,Phase 2/Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"anhui anke hengyi pharmaceutical co., ltd.",2025-09-30 07:29:20,Yes,AK-2017,"GR, Growth Hormone Receptor",endocrinology,other,Phase 2,Yes,chemical synthetic drugs,https://www.marketscreener.com/quote/stock/ANHUI-ANKE-BIOTECHNOLOGY--6500430/company/,Yes,peptide drugs,https://www.marketscreener.com/quote/stock/ANHUI-ANKE-BIOTECHNOLOGY--6500430/company/,Yes,genetic engineering products,https://www.linkedin.com/company/anhui-anke-biotechnology-group-co-ltd-/,Yes,Trastuzumab Injection,https://www.linkedin.com/company/anhui-anke-biotechnology-group-co-ltd-/,No,,,No,,,No,,,Yes,cell drugs,https://www.marketscreener.com/quote/stock/ANHUI-ANKE-BIOTECHNOLOGY--6500430/company/,No,,,No,,,No,,
breye therapeutics aps,2025-10-06 10:22:13,Yes,Danegaptide,Not specified,ophthalmology,other,Phase 2,Yes,Danegaptide is a first-in-class oral small molecule therapy,https://www.prnewswire.com/news-releases/breye-therapeutics-announces-successful-completion-of-its-phase-1b-trial-with-danegaptide-in-patients-with-diabetic-retinopathy-302488402.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
green3bio inc,Error: Connection failed - HTTPSConnectionPool(host='pacylex.reportablenews.c,No,GTB-3650; GTB-5550; GTB-7550,"CD33, Cluster of Differentiation 33; B7H3, B7 Homolog 3",oncology; autoimmune diseases,immune checkpoint; other,Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jenivision inc,"Error: Connection failed - HTTPSConnectionPool(host='www.f6s.com', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mediprint ophthalmics inc,2023-10-26 20:51:42,No,LL-BMT1,Not specified,ophthalmology,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"drug-eluting, comfort-enhancing contact lenses",https://mediprintlens.com/
que oncology inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,No,Not specified,Not specified,oncology,Not specified,Not specified,Yes,Q-122 is an orally bioavailable small molecule,https://brandonbiocatalyst.com/portfolio/que-oncology/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
park therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.bio.org', port=443):",No,ETX-19477; Not specified; Not specified; Not specified,"PARG, Poly(ADP-ribose) Glycohydrolase; QPCT/L; METTL3; ADAR1",oncology; immunology,enzyme; other; other; other,Phase 1; Preclinical; Preclinical; Preclinical,Yes,"first-in-class, investigational NCE for the treatment of pain",https://www.prnewswire.com/news-releases/tris-pharma-announces-acquisition-of-park-therapeutics--pain-company-with-first-in-class-phase-iii-ready-new-chemical-entity-nce-301280025.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
wuhan langlai technology development co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.createrna.com', port",Yes,Not specified,Not specified,oncology,Not specified,Not specified,Yes,"candidate compound screening, preclinical druggability development",https://people.equilar.com/bio/org/langlai-technology/12801919,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
z factor ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cic.vc', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
de motu cordis pty ltd,2025-09-15 06:38:53,No,DMC-IH1,"Disease Name, Anaphylaxis",immunology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,drug device combination products for advanced drug delivery,https://startupgalaxy.com.au/startups/de-motu-cordis
betta pharmaceuticals co ltd,2013-02-01 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small molecule and biologics discovery,https://www.linkedin.com/company/betta-pharmaceuticals-co-ltd/,No,,,Yes,small molecule and biologics discovery,https://www.linkedin.com/company/betta-pharmaceuticals-co-ltd/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
dartsbio pharmaceutical (guangdong) co ltd,2022-05-03 00:00:00,No,DS002,"NGF, Nerve Growth Factor",pain management,cytokine,Phase 1,No,,,No,,,No,,,Yes,anti-nerve growth factor monoclonal antibody,https://pubmed.ncbi.nlm.nih.gov/36578547/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
xynomic pharmaceuticals holdings inc,2018-07-01 00:00:00,Yes,Abexinostat,Not specified,oncology,other,Phase 2,Yes,clinical and pre-clinical stage oncology pipeline,https://www.linkedin.com/company/xynomic-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hubei mon yan pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.monyan.cn', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sq innovation ag,"Error: Connection failed - HTTPSConnectionPool(host='www.wlns.com', port=443)",No,Lasix ONYU,Edema in congestive heart failure,cardiovascular,other,Approved,Yes,small molecule drug formulations,https://www.prnewswire.com/news-releases/gerresheimer-fda-grants-tentative-approval-of-sq-innovations-lasix-onyu-302332406.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tioga pharmaceuticals inc,2012-05-12 00:00:00,No,asimadoline,"KOR, Kappa-Opioid Receptor",dermatology; women's health,gpcr,Phase 2,Yes,"selective kappa-opioid receptor agonist, asimadoline",https://www.linkedin.com/company/tioga-pharmaceuticals-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
woolsey pharmaceuticals inc,2025-02-27 09:01:10,Yes,BRAVYL,"TDP-43, TAR DNA-binding Protein 43",neurodegenerative diseases,other,Phase 2,Yes,BRAVYL® (oral fasudil),https://www.prnewswire.com/news-releases/woolsey-pharmaceuticals-completes-b-round-extension-to-advance-its-als-program-302385983.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"extracellular vesicles, including neuronal exosomes",https://www.prnewswire.com/news-releases/woolsey-pharmaceuticals-completes-b-round-extension-to-advance-its-als-program-302385983.html
dermaliq therapeutics inc,2025-06-28 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,cutaneous drug delivery with unmatched bioavailability,https://www.linkedin.com/company/dermaliq-therapeutics-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
immunoforge co ltd,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
la renon healthcare pvt ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,AMIGRESS; Aboros; Anfoe; Aphyren; Apixagress; BRIVAhenz; Bemzire; Bropidex; Bupraset; Camlodip; Cariren; Ciroze; Constichek; Dapahenz; Desveren; Dispitor; Divagress; Divalgress; Dizibeat; Drotachek; Dydroease; ESCIgress; ESOgress; Eido-Fe; Eiref; Elagohenz; Empashield-L; Enzispor; Etibliss; Fabihenz; Faxapix; Ferronomic; Flutrameli; Frithvir; GUSHout; Glizihenz; Gressami; Hebexr; Henzovit; Hnu-D3; ITORIhenz; Imeg CKD,Not specified,Not specified,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
omni active health technologies pvt ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Cannabidiol (CBD),Disease Name,pain management,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
desano inc,2023-03-02 00:00:00,No,AlphaMedix; 212 Pb-GRPR; 212 Pb-PSMA; 212 Pb CEA-PRIT; MP0712; 212 Pb DARPin-MSLN; 212 Pb DARPin; 212 Pb PRRT; 212 Pb TAT,"SSTR2, Somatostatin Receptor Subtype 2; GRPR, Gastrin-Releasing Peptide Receptor; PSMA, Prostate-Specific Membrane Antigen; CEA, Carcinoembryonic Antigen; DLL3, Delta-Like Ligand 3; MSLN, Mesothelin",oncology; rare diseases,gpcr; other; other; other; other; other,Phase 2/3; Phase 1; Pre-IND; Pre-IND; Pre-IND; PoC; Discovery; PoC; Discovery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kyorin pharmaceutical co ltd,2025-09-30 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,multispecific antibody-based therapeutic HB2198,https://www.globenewswire.com/news-release/2025/09/30/3159137/0/en/Hinge-Bio-Announces-License-and-Collaboration-with-Kyorin-Pharmaceutical-Co-Ltd-for-the-Development-and-Commercialization-of-HB2198-in-Japan-for-Autoimmune-Diseases.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sihuan pharmaceutical holdings group ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Birociclib; Anaprazole Sodium; XZB-0004; XZP-KM257; Insulin Degludec; Janagliflozin; Insulin Aspart; Insulin Aspart 30; Insulin Aspart 50,"CDK4/6, Cyclin-Dependent Kinases 4 and 6; HER2, Human Epidermal Growth Factor Receptor 2; AXL, AXL Receptor Tyrosine Kinase; Not specified",oncology; metabolic diseases; diabetes; complications; digestive system,kinases; immune checkpoint; other,Phase 3; Phase 2; Approved,Yes,dual-track R&D system driven by large and small molecules,https://www.kirkland.com/news/press-release/2025/10/kirkland-advises-sihuan-pharm-and-xuanzhu-biopharm-on-successful-spin-off-and-separate-listing-of-xb,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhejiang sundoc pharmaceutical science and tech co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,Cu/Zn-superoxide dismutase; protein drugs,https://pubmed.ncbi.nlm.nih.gov/33764751/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nanoparticles; drug delivery,https://pubmed.ncbi.nlm.nih.gov/33764751/
anqing echo bi pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
redhill biopharma ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Opaganib; RHB-204; RHB-107; RHB-102; RHB-104,"SPHK2, Sphingosine Kinase-2; Mycobacterium avium subspecies paratuberculosis; Serine Protease",oncology; infectious diseases; gastrointestinal diseases; inflammatory diseases,kinases; other; enzyme,Phase 2; Phase 3; Phase 1; Failed,Yes,"late-stage, oral, small molecule therapies",https://www.redhillbio.com/home/default.aspx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shenzhen china resources gosun pharmaceuticals co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",Yes,Nilotinib; Mifepristone; Methoxydienone; D–Ethylgonendione; Olsalazine; Erythromycin,Not specified,oncology; endocrinology; infectious diseases; gastrointestinal diseases,Not specified,Not specified,Yes,"Nilotinib, Mifepristone 200mg Tablets, Methoxydienone, D–Ethylgonendione",https://www.pharmasources.com/company-home/shenzhen-china-resources-gosun-pharmaceu-userId-1697.html,Yes,Protein/Antigen/Polypeptide,https://www.pharmasources.com/company-home/shenzhen-china-resources-gosun-pharmaceu-userId-1697.html,Yes,"Human Prothrombin Complex, Human Fibrinogen, Enzymes and other Biochemical Preparations",https://www.pharmasources.com/company-home/shenzhen-china-resources-gosun-pharmaceu-userId-1697.html,Yes,"Human Rabies Immunoglobulin, Human Immunoglobulin(pH4) for Intravenous Injection",https://www.pharmasources.com/company-home/shenzhen-china-resources-gosun-pharmaceu-userId-1697.html,No,,,No,,,No,,,No,,,Yes,Vaccines,https://www.pharmasources.com/company-home/shenzhen-china-resources-gosun-pharmaceu-userId-1697.html,No,,,No,,
oxford cannabinoid technologies ltd,2025-02-11 13:06:14,Yes,CRB-913,"CB1, Cannabinoid Type-1 Receptor",metabolic diseases,gpcr,Phase 1,Yes,non-addictive small-molecule medicines targeting the ECS,https://uk.linkedin.com/company/octavian-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
orient europharma co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.reuters.com', port=4",Yes,ANT308,"VIP, Vasoactive Intestinal Peptide Receptor",oncology; hematologic malignancies,gpcr,Preclinical,Yes,"Signed agreement with Japan’s NanoCarrier Co., Ltd. to develop new cancer drug",https://www.karihome.com.cn/en-SG/Group_Introduction/index,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nano-particle micellar delivery technology to produce anti-cancer injectable solutions and powders,https://www.karihome.com.cn/en-SG/Group_Introduction/index
amplyx pharmaceuticals inc,2021-04-28 00:00:00,Yes,Fosmanogepix; MAU868; APX2039,"Disease Name, Invasive Fungal Infections; Disease Name, Viral Infections",infectious diseases,other,Phase 2; Preclinical,Yes,"Fosmanogepix (APX001), is a novel investigational asset under development for the treatment of invasive fungal infections",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquires-amplyx-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vectura group plc,2025-01-07 13:14:09,No,PUR0200,Not specified,respiratory diseases,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,inhaled drug delivery solutions,https://www.pmi.com/media-center/press-releases/press-details?newsId=24151
xuanzhu biopharmaceutical ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.bloomberg.com', port",Yes,XZP-3621; KM-501,"ALK, Anaplastic Lymphoma Kinase; HER2, Human Epidermal Growth Factor Receptor 2",oncology,kinases; other,Phase 3; Phase 1,Yes,two first-class innovative drug R&D platforms for both small molecular and large molecular,https://ir.sihuanpharm.com/en/investor-relations/latest-news/investor-news/xuanzhu-biopharm-entered-into-an-exclusive-licensing-agreement-with-new-asia-pharmaceutical-for-the-development-and-commercialization-of-benapenem-and-plazomincin-in-the-greater-china-territory/,No,,,Yes,two first-class innovative drug R&D platforms for both small molecular and large molecular,https://ir.sihuanpharm.com/en/investor-relations/latest-news/investor-news/xuanzhu-biopharm-entered-into-an-exclusive-licensing-agreement-with-new-asia-pharmaceutical-for-the-development-and-commercialization-of-benapenem-and-plazomincin-in-the-greater-china-territory/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
