company_name,sector,funding,funding_citation,ai_enabled
zodiac produtos farmaceuticos sa,Pharmaceuticals,Not Found,Not Found,Yes
zucara therapeutics inc,Biotechnology,"$25M, Series B",https://www.prnewswire.com/news-releases/zucara-therapeutics-announces-second-and-final-closing-of-us25-million-series-b-financing-302441949.html,No
zuventus healthcare ltd,Pharmaceuticals,Not Found,Not Found,No
amcure gmbh,Biotechnology,"$2.1M, Grant",https://www.linkedin.com/company/amcure-gmbh,No
selection inc,Biotechnology,Not Found,Not Found,No
35pharma inc,Biotechnology,"$53M, Series C",https://www.globenewswire.com/news-release/2024/11/26/2987436/0/en/35Pharma-Closes-Series-C-Financing-to-Advance-Clinical-Pipeline-of-Activin-Inhibitors-for-Pulmonary-Hypertension-Cardiometabolic-Disease-and-Obesity.html,No
4basebio ag,Biotechnology,Not Found,Not Found,No
89bio inc,Biotechnology,"$3.5B, Acquired",https://www.biospace.com/press-releases/89bio-inc-announces-agreement-to-be-acquired-by-roche,No
ab2 bio ltd,Biotechnology,"$36M, Not Found",https://www.biospace.com/press-releases/ab2-bio-signs-u-s-option-and-licensing-agreement-with-nippon-shinyaku-for-tadekinig-alfa-for-an-ultra-rare-autoimmune-disease,No
abionyx pharma sa,Biotechnology,"$8.7M, Not Found",https://www.linkedin.com/company/abionyx/,No
adma biologics inc,Biotechnology,Not Found,Not Found,No
aeon biopharma inc,Pharmaceuticals,"$20M, Post IPO equity",https://www.linkedin.com/company/aeon-biopharma-inc,No
agc biologics spa,Biotechnology,Not Found,Not Found,No
amag pharmaceuticals inc,Pharmaceuticals,"$300M, Post IPO Debt",https://www.linkedin.com/company/amag-pharmaceuticals,No
aop health,Pharmaceuticals,Not Found,Not Found,No
arca biopharma inc,Biotechnology,"$275M, Private Placement",https://www.biospace.com/press-releases/oruka-therapeutics-announces-closing-of-merger-with-arca-biopharma-and-previously-announced-private-placement-of-275-million,No
atgc co ltd,Biotechnology,Not Found,Not Found,No
ayumi pharmaceutical corp,Pharmaceuticals,Not Found,Not Found,No
az delta,Others,Not Found,Not Found,Yes
academic hospital maastricht,Others,Not Found,Not Found,No
academic medical center,Others,Not Found,Not Found,No
accelagen pty ltd,Biotechnology,Not Found,Not Found,No
acceleron pharma inc,Biotechnology,"$10B, Acquired",https://www.merck.com/news/merck-completes-acquisition-of-acceleron-pharma-inc/,No
accord healthcare ltd,Pharmaceuticals,Not Found,Not Found,No
acelyrin inc,Biotechnology,"$300M, Series C",https://www.linkedin.com/company/acelyrin-inc,No
acquisition aesthetics ltd,Others,Not Found,Not Found,No
active biotech ab,Biotechnology,Not Found,Not Found,No
adalta ltd,Biotechnology,"$8.1M, Not Found",https://www.bio.org/events/bio-investor-forum/sessions/675482,No
adamed pharma sa,Pharmaceuticals,"$60M, Acquired",https://synapse.patsnap.com/organization/9bd6dda1b9d302dd9b182cfd6dff0f24,No
advagene biopharma co ltd,Biotechnology,Not Found,Not Found,No
advanced eye centers inc,Others,Not Found,Not Found,No
aegerion pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
aegerion pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
aeglea biotherapeutics inc,Biotechnology,"$210M, Post IPO Equity",https://www.linkedin.com/company/aeglea-biotherapeutics,No
aegros ltd,Biotechnology,"$37M, Not Found",https://www.afr.com/companies/healthcare-and-fitness/biotech-start-up-aegros-lives-again-after-37m-rescue-package-20250625-p5ma4t,Yes
affamed therapeutics us inc,Biotechnology,"$170M, Series B",https://www.linkedin.com/company/affamed-therapeutics,Yes
affamed therapeutics hk ltd,Biotechnology,"$170M, Series B",https://www.linkedin.com/company/affamed-therapeutics,Yes
affibody ab,Biotechnology,Not Found,Not Found,No
affiliated hospital of guilin medical university,Others,Not Found,Not Found,No
affiliated hospital of beihua university,Others,Not Found,Not Found,No
ainos inc,Biotechnology,Not Found,Not Found,Yes
air force medical center pla,Others,Not Found,Not Found,Yes
airway therapeutics inc,Biotechnology,"$15.5M, Series C",https://www.linkedin.com/company/airway-therapeutics,No
akari therapeutics plc,Biotechnology,Not Found,Not Found,No
akero therapeutics inc,Biotechnology,"$366.9M, Post IPO equity",https://www.linkedin.com/company/akerotx,No
al hadi laboratory and medical center,Others,Not Found,Not Found,No
albert einstein college of medicine,Others,"$1B, Not Found",Not Found,No
alberta health services,Others,Not Found,Not Found,No
albireo pharma inc,Biotechnology,"$952M, Acquired",https://www.ipsen.com/press-releases/ipsen-completes-acquisition-of-albireo-expanding-the-scope-of-its-rare-disease-portfolio/,No
alexandra health pte ltd,Others,Not Found,Not Found,No
alfred health victoria,Others,Not Found,Not Found,Yes
alivegen usa inc,Biotechnology,Not Found,Not Found,No
allarity therapeutics inc,Biotechnology,Not Found,Not Found,Yes
allena pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
allgenesis biotherapeutics inc,Pharmaceuticals,Not Found,Not Found,No
allievex corp,Biotechnology,"$10M, Series A",https://www.linkedin.com/company/allievex,No
allievex corp (inactive),Error,Error,Error,Error
alloksys life sciences bv,Biotechnology,Not Found,Not Found,No
alluri sitarama raju academy of medical sciences,Others,Not Found,Not Found,No
alopexx oncology llc (inactive),Biotechnology,"$8M, Not Found",https://www.prnewswire.com/news-releases/provenance-biopharmaceuticals-corp-announces-8m-financing-arrangement-136096363.html,No
alpine immune sciences inc,Biotechnology,"$150M, Post IPO equity",https://www.linkedin.com/company/alpine-immune-sciences,No
alrijne healthcare group foundation,Others,"$152M, Not Found",https://www.eib.org/en/press/all/2021-482-alrijne-arranges-financing-with-banks-for-its-new-build-plans?lang=nl,No
alteogen inc,Biotechnology,"$10M, Series A",https://www.linkedin.com/company/alteogen/,No
"alvine pharmaceuticals, inc. (inactive)",Biotechnology,"$70M, Acquired",https://www.biospace.com/alvine-pharmaceuticals-inc-lands-70-million-from-abbvie-for-celiac-disease-drug,No
am-pharma bv,Biotechnology,Not Found,Not Found,No
amendment biomedical (hangzhou) research institute co ltd,Pharmaceuticals,Not Found,Not Found,No
american college of surgeons,Others,Not Found,Not Found,No
american thrombosis & hemostasis network,Others,"$74.56M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=L2NrQTJJ0T2uN%2BaXRYg6lg%3D%3D,No
amryt pharma plc,Pharmaceuticals,"$1.48B, Acquired",https://www.raglancapital.ie/amryt-pharma,No
anagram therapeutics inc,Pharmaceuticals,Not Found,Not Found,Yes
andalusian public foundation for biomedical research,Biotechnology,Not Found,Not Found,No
angde biotech pharmaceutical co ltd,Biotechnology,Not Found,Not Found,No
angimmune llc,Biotechnology,Not Found,Not Found,No
anhui maternal and child health hospital,Others,Not Found,Not Found,No
anhui medical university,Others,Not Found,Not Found,No
ankara university school of medicine,Others,Not Found,Not Found,No
ankasa regenerative therapeutics inc,Biotechnology,"$17M, Series A",https://www.odtmag.com/breaking-news/ankasa-regenerative-therapeutics-receives-85-million-in-financing/,No
annexin pharmaceuticals ab,Biotechnology,"$673.8K, Post IPO equity",https://www.linkedin.com/company/annexin-pharmaceuticals/,No
anokion sa,Biotechnology,"$35M, Not Found",https://www.businesswire.com/news/home/20221018005257/en/Anokion-Announces-%2435-Million-Equity-Investment-from-Pfizer,No
anshan central hospital,Others,Not Found,Not Found,No
anshan hospital of the first hospital of china medical university,Others,Not Found,Not Found,No
ansun biopharma inc,Biotechnology,"$85M, Series A",https://www.biospace.com/employer/399220/ansun-biopharma-inc,No
anthera pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
anthera pharmaceuticals inc (inactive),Biotechnology,"$36M, Venture Financing",https://www.pappas-capital.com/anthera-pharmaceuticals-secures-36m-venture-financing-initiate-clinical-programs/,No
apcintex ltd,Biotechnology,"$250M, Series A",https://www.ipgroupplc.com/news-and-events/ip-group-news/2021/2021-02-17,No
"apex bioscience, inc. (inactive)",Biotechnology,"$33M, Series C",https://wraltechwire.com/2002/06/14/apex-bioscience-parent-to-merge-with-fellow-german-drug-company/,No
apogenix ag,Biotechnology,"$72.3M, Series B",https://tracxn.com/d/companies/apogenix/__0ezzFeODe4ra_YzjlxjNr6MjYPfXy99D9aQfIca4X14,No
apogenix gmbh,Biotechnology,Not Found,Not Found,No
apotex inc,Pharmaceuticals,Not Found,Not Found,No
arecor therapeutics plc,Biotechnology,"$11M, IPO",https://arecor.com/news/,No
armagen inc,Biotechnology,"$10M, Series Unknown",https://www.linkedin.com/company/armagen,No
aronora inc,Biotechnology,"$39.1M, Seed",https://www.sbir.gov/portfolio/401980,No
arya tina gene company,Biotechnology,Not Found,Not Found,No
asahi kasei pharma corp,Pharmaceuticals,Not Found,Not Found,No
asahikawa medical university,Others,Not Found,Not Found,No
asan medical center,Others,Not Found,Not Found,Yes
ascension healthcare development ltd,Pharmaceuticals,Not Found,Not Found,No
ascension healthcare plc,Pharmaceuticals,Not Found,Not Found,No
association aquitaine clinical research in rheumatology,Error,Error,Error,Error
association of dutch burn centres,Others,Not Found,Not Found,No
associazione qol-one,Pharmaceuticals,Not Found,Not Found,No
athens medical group,Others,Not Found,Not Found,Yes
atrium health,Others,Not Found,Not Found,No
attovia therapeutics inc,Biotechnology,"$90M, Series C",https://www.globenewswire.com/news-release/2025/04/15/3061599/0/en/Attovia-Therapeutics-Announces-90-Million-Series-C-Financing-to-Advance-ATTOBODY-based-Programs-through-Clinical-Proof-of-Concept.html,No
attralus inc,Biotechnology,"$56M, Series B",https://www.biospace.com/attralus-closes-56-million-financing,No
aura biosciences inc,Biotechnology,"$75M, IPO",https://www.annualreports.com/Company/aura-biosciences-inc,No
austin hospital,Others,Not Found,Not Found,No
avecho biotechnology ltd,Biotechnology,"$19M, Licensing Agreement",https://au.linkedin.com/company/avecholtd,No
avidia inc,Others,Not Found,Not Found,No
azidus brasil,Biotechnology,Not Found,Not Found,No
azienda ospedaliera santi antonio e biagio e cesare arrigo,Others,Not Found,Not Found,No
bgp products operations gmbh,Pharmaceuticals,Not Found,Not Found,No
bmi korea co ltd,Pharmaceuticals,Not Found,Not Found,No
babol university of medical sciences,Others,Not Found,Not Found,No
bagcilar training and research hospital,Others,Not Found,Not Found,Yes
baker heart and diabetes institute,Others,Not Found,Not Found,Yes
bandar-e abbas university of medical sciences,Others,Not Found,Not Found,No
baxter international inc,Pharmaceuticals,"$1.8M, Grant",https://www.linkedin.com/company/baxter-healthcare,Yes
behradgene pharmed,Pharmaceuticals,Not Found,Not Found,No
beijing botvik biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing children''s hospital,Others,Not Found,Not Found,No
beijing corregene biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing darwin cell biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing fuxing hospital,Others,Not Found,Not Found,No
beijing huafeng biotechnology co ltd,Others,Not Found,Not Found,No
beijing huafeng biotechnology co ltd (inactive),Others,Not Found,Not Found,No
beijing municipal administration of hospitals,Others,Not Found,Not Found,No
beijing municipal health commission,Others,Not Found,Not Found,No
beijing neoletix biological technology co ltd,Biotechnology,Not Found,Not Found,No
beijing nobot biotechnology co ltd,Biotechnology,"$200M, Series A",https://en.avistonebio.com/,Yes
beijing rehabilitation hospital,Others,Not Found,Not Found,No
beijing sh biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing sanroad biological products co ltd,Biotechnology,Not Found,Not Found,Yes
beijing sanyuan gene pharmaceutical co ltd,Biotechnology,Not Found,Not Found,No
beijing starmab biomed technology ltd,Biotechnology,Not Found,Not Found,No
beijing sunho pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing tide pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing tri-prime genetic engineering co ltd,Biotechnology,Not Found,Not Found,Yes
beijing you an hospital capital medical university,Others,Not Found,Not Found,No
"beijing you an hospital capital medical university;beijing municipal science and technology commission, zhongguancun science and technology park management committee",Others,Not Found,Not Found,Yes
beijing youan hospital,Others,Not Found,Not Found,No
beijng immunoah pharma tech co ltd,Biotechnology,Not Found,Not Found,Yes
bekes county hospital,Others,"$9.01M, Not Found",https://interreg-rohu.eu/en/project_library/isu-emerg-innovative-surgical-unit-and-emergency-hospitals-rohu-626/,Yes
bellicum pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
berlin-chemie ag,Pharmaceuticals,Not Found,Not Found,No
better life pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
bio products laboratory ltd,Pharmaceuticals,"$820M, Acquired",https://www.baincapital.com/news/creat-group-corporation-agrees-acquire-bio-products-laboratory-ltd,Yes
bio-cancer treatment international ltd,Biotechnology,Not Found,Not Found,No
bioaegis therapeutics inc,Biotechnology,"$50M, Not Found",https://www.bioaegistherapeutics.com/,No
biogenerix ag (inactive),Biotechnology,"$43M, Acquired",https://www.biospace.com/neose-technologies-inc-announces-closing-of-asset-sales-to-novo-nordisk-a-s-and-biogenerix-ag-first-step-in-plan-of-liquidation,No
biocon biologics ltd,Biotechnology,"$150M, Corporate round",https://in.linkedin.com/company/bioconbiologics,No
biogenomics llc,Biotechnology,"$24.6M, Seed",https://tracxn.com/d/companies/biogenomics/__fduITjhjFdFQz3kvxCVo5M5nAWy3DHWQOwMLG3k3keI,No
biogenomics ltd,Pharmaceuticals,Not Found,Not Found,No
biolab farmaceutica ltda,Pharmaceuticals,Not Found,Not Found,Yes
biological e ltd,Pharmaceuticals,Not Found,Not Found,No
biomate,Others,Not Found,Not Found,No
biopharma plasma,Biotechnology,Not Found,Not Found,No
biosidus sa,Biotechnology,Not Found,Not Found,No
biosimilar collaborations ireland ltd,Pharmaceuticals,Not Found,Not Found,No
biosimilar solutions llc,Biotechnology,"$50M, Not Found",https://biosimilarsolutions.com/,No
biosintez,Pharmaceuticals,"$24M, Acquired",https://www.pharmanow.live/latest-news/sun-pharma-acquires-jsc-biosintez-stake,No
biotest ag,Pharmaceuticals,"$2B, Acquired",https://www.grifols.com/en/view-news/-/news/grifols-completes-the-acquisition-of-biotest-a-strategic-and-transformational-transaction-to-accelerate-growth-and-innovation,No
bioverativ therapeutics inc,Biotechnology,"$11.6B, Acquired",https://en.wikipedia.org/wiki/Bioverativ,No
blue blood biotech corp,Biotechnology,Not Found,Not Found,Yes
bone biologics corp,Biotechnology,"$5M, Post IPO equity",https://www.linkedin.com/company/bone-biologics,No
boston university school of medicine,Others,Not Found,Not Found,No
boston urogynecology associates,Others,Not Found,Not Found,No
bright peak therapeutics ag,Biotechnology,"$90M, Series C",https://www.crunchbase.com/organization/bright-peak-therapeutics,No
buddhist tzu chi general hospital,Others,Not Found,Not Found,No
