company_name,sector,funding,funding_citation,ai_enabled
agenus inc,Biotechnology,"$16M, Post IPO equity",https://www.linkedin.com/company/agenus,No
aghia sophia children''s hospital,Others,Not Found,Not Found,No
agomab therapeutics nv,Biotechnology,"$89M, Series D",https://www.businesswire.com/news/home/20241024624593/en/Agomab-Announces-%2489-Million-Series-D-Financing-to-Support-Broad-Fibrosis-Focused-Pipeline,No
agostino gemelli university polyclinic,Others,"$53M, Not Found",https://cancerimage.eu/partners/fondazione-policlinico-universitario-agostino-gemelli-irccs/,Yes
aichi cancer center,Others,Not Found,Not Found,No
ain shams university hospitals,Others,Not Found,Not Found,No
air force general hospital pla,Biotechnology,Not Found,Not Found,No
air force medical university,Others,Not Found,Not Found,No
air force medical university hospital 2,Others,Not Found,Not Found,No
aizawa hospital,Others,Not Found,Not Found,Yes
ajou university hospital,Others,Not Found,Not Found,No
akamis bio ltd,Biotechnology,"$60M, Series A",https://www.linkedin.com/company/akamisbio,No
akeso inc,Biotechnology,Not Found,Not Found,Yes
akita city general hospital,Others,Not Found,Not Found,No
akron children''s hospital,Others,Not Found,Not Found,No
al bairouni university hospital,Others,Not Found,Not Found,No
al-bairouni university cancer center,Others,Not Found,Not Found,No
alamab therapeutics inc,Biotechnology,Not Found,Not Found,Yes
alanya alaaddin keykubat university ,Others,Not Found,Not Found,No
albany medical college,Others,Not Found,Not Found,No
albert einstein college of medicine,Others,"$1B, Not Found",https://montefioreeinsteinnow.org/update/2024-mar-12/ruth-gottesman-free-tuition-for-medical-students,No
albert ludwigs university of freiburg,Others,Not Found,Not Found,No
alcedis gmbh,Pharmaceuticals,Not Found,Not Found,Yes
alcon inc,Pharmaceuticals,Not Found,Not Found,No
alden cancer therapy ii as,Biotechnology,Not Found,Not Found,Yes
alector inc,Biotechnology,"$50M, Post IPO Debt",https://www.linkedin.com/company/alector,Yes
alentis therapeutics ag,Biotechnology,"$181.4M, Series D",https://www.businesswire.com/news/home/20241112618033/en/Alentis-Therapeutics-Raises-%24181.4-Million-in-an-Oversubscribed-Series-D-Financing-to-Advance-the-Clinical-Development-of-Anti-Claudin-1-ADCs-in-Solid-Tumors,No
aleris helse as,Others,Not Found,Not Found,Yes
alethia biotherapeutics inc,Biotechnology,"$4.0M, Debt financing",https://ca.linkedin.com/company/alethia-biotherapeutics-inc-,No
alexandra hospital,Others,Not Found,Not Found,No
alexion europe sas,Pharmaceuticals,Not Found,Not Found,No
alfred health pharmacy department,Pharmaceuticals,Not Found,Not Found,No
alfred health victoria,Others,Not Found,Not Found,Yes
"aliada therapeutics, inc",Biotechnology,"$1.4B, Acquired",https://www.fiercebiotech.com/biotech/abbvie-inks-14b-aliada-buyout-landing-ex-jj-alzheimers-drug-leap-blood-brain-barrier,No
alimentiv inc,Pharmaceuticals,Not Found,Not Found,Yes
alimera sciences inc,Pharmaceuticals,"$26.75M, Series A",https://en.wikipedia.org/wiki/Alimera_Sciences,No
alkem laboratories ltd,Pharmaceuticals,Not Found,Not Found,No
alkermes plc,Biotechnology,Not Found,Not Found,No
all india institute of medical sciences bhubaneswar,Others,"$39M, Not Found",https://www.omicsonline.org/universities/All_India_Institute_of_Medical_Sciences_Bhubaneswar/,No
all india institute of medical sciences patna,Others,Not Found,Not Found,Yes
all india institute of medical sciences rishikesh,Others,Not Found,Not Found,Yes
all india institute of medical sciences,Others,Not Found,Not Found,Yes
all ireland cooperative clinical research group,Others,"$150M, Not Found",https://www.hrb.ie/blog/a-coordinated-clinical-trials-ecosystem-in-ireland-are-we-there-yet/,No
all natural medicine clinic llc,Others,Not Found,Not Found,No
alladapt immunotherapeutics inc,Biotechnology,"$119M, Institutional Financing",https://patientsquarecapital.com/alladapt-announces-completion-of-oversubscribed-119-million-institutional-financing/,No
allakos inc,Biotechnology,"$150M, Post IPO equity",https://www.linkedin.com/company/allakos-inc,No
allegheny-singer research institute,Biotechnology,"$2.17M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=jor7XaTzbgQ0dNvSwSwktQ%3D%3D,No
allergan ltd,Pharmaceuticals,Not Found,Not Found,No
alliance foundation trials llc,Pharmaceuticals,Not Found,Not Found,No
alliance for clinical trials in oncology,Others,Not Found,Not Found,Yes
alligator bioscience ab,Biotechnology,Not Found,Not Found,No
almazov national medical research centre,Others,Not Found,Not Found,No
almirall sa,Pharmaceuticals,"$215.25M, IPO",https://es.linkedin.com/company/almirall,Yes
alnylam pharmaceuticals inc,Biotechnology,"$26M, IPO",https://en.wikipedia.org/wiki/Alnylam_Pharmaceuticals,No
alpha tau medical ltd,Biotechnology,"$36.9M, Not Found",https://www.lw.com/en/news/2025/04/latham-watkins-advises-alpha-tau-medical-in-us36-9-million-registered-direct-offering,No
alphamab co ltd,Biotechnology,Not Found,Not Found,No
alphamab oncology,Biotechnology,Not Found,Not Found,No
altor bioscience llc,Biotechnology,"$100K, Grant",https://www.gatesfoundation.org/about/committed-grants/2008/10/opp52092,No
altrubio inc,Biotechnology,"$225M, Series B",https://www.biospace.com/employer/2388550/altrubio,No
alvaro cunqueiro hospital,Others,Not Found,Not Found,Yes
alvotech sa,Biotechnology,"$78.3M, Post IPO equity",https://www.linkedin.com/company/alvotechpr,No
alvotech swiss ag,Biotechnology,"$78.3M, Post IPO equity",https://www.linkedin.com/company/alvotechpr,No
ammax bio inc,Biotechnology,Not Found,Not Found,No
amal therapeutics sa,Biotechnology,"$32.6M, Series B",https://www.linkedin.com/company/amal-therapeutics/,No
ambroise pare clinic,Others,Not Found,Not Found,No
ambrx biopharma inc,Biotechnology,"$75M, Post IPO equity",https://www.linkedin.com/company/ambrx,No
american society of clinical oncology,Others,Not Found,Not Found,Yes
american university of beirut medical center,Others,Not Found,Not Found,No
amphivena therapeutics inc,Biotechnology,"$128M, Series C",https://tracxn.com/d/companies/amphivena-therapeutics/__JvJVEZSnEc1RZwm53v5OHy6TLc5y9H9c98TqGFlrqWA,No
amplyx pharmaceuticals inc,Pharmaceuticals,"$11.39M, Series C",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquires-amplyx-pharmaceuticals,No
ampo biotechnology inc,Biotechnology,"$5.56M, Phase II",https://www.sbir.gov/portfolio/1823905,No
amrita institute of medical sciences and research centre,Others,Not Found,Not Found,No
amsterdam umc,Others,Not Found,Not Found,Yes
"amsterdam umc, location vumc",Others,Not Found,Not Found,No
"amsterdam umc, location vumc;amsterdam university medical center",Others,Not Found,Not Found,No
"amsterdam umc, location vumc;university medical center groningen;radboud university medical centre",Error,Error,Error,Error
amsterdam university medical center,Others,Not Found,Not Found,Yes
amunix operating inc,Biotechnology,"$117M, Series B",https://www.baincapital.com/news/amunix-raises-117-million-series-b-financing-fund-its-oncology-pipeline,No
amunix pharmaceuticals inc,Biotechnology,"$117M, Series B",https://www.baincapital.com/news/amunix-raises-117-million-series-b-financing-fund-its-oncology-pipeline,No
anaptysbio inc,Biotechnology,"$100M, Post IPO equity",https://www.crunchbase.com/organization/anaptysbio,No
anaveon ag,Biotechnology,"$119.69M, Series B",https://ch.linkedin.com/company/anaveon-ag,No
andalusian public foundation for research management in seville health,Others,Not Found,Not Found,No
andover eye associates,Others,Not Found,Not Found,Yes
anewpharma,Pharmaceuticals,"$370M, Acquired",http://www.bettapharma.com/en.php/Newdrug/partner,No
angiex inc,Biotechnology,"$25M, Series B",https://www.linkedin.com/company/angiex-inc,No
angiolab inc,Biotechnology,Not Found,Not Found,No
angitia biopharmaceuticals,Biotechnology,"$120M, Series C",https://www.globenewswire.com/news-release/2024/12/11/2995375/0/en/Angitia-Biopharmaceuticals-Announces-120-Million-Series-C-Financing.html,No
angitia biopharmaceuticals ltd,Biotechnology,"$120M, Series C",https://www.globenewswire.com/news-release/2024/12/11/2995375/0/en/Angitia-Biopharmaceuticals-Announces-120-Million-Series-C-Financing.html,No
anhui anke biotechnology (group) co ltd,Biotechnology,Not Found,Not Found,No
anhui cancer hospital,Others,Not Found,Not Found,No
anhui chest hospital,Others,Not Found,Not Found,Yes
anhui no.2 province people’s hospital,Healthcare,Not Found,Not Found,No
anhui province cancer hospital,Others,Not Found,Not Found,No
anhui provincial chest hospital,Others,Not Found,Not Found,No
anhui provincial children''s hospital,Others,Not Found,Not Found,No
anhui provincial people''s hospital,Healthcare,Not Found,Not Found,No
ankyra therapeutics inc,Biotechnology,"$59.5M, Series B",https://www.cbinsights.com/company/ankyra-therapeutics,Yes
annexon inc,Biotechnology,"$227M, IPO",https://www.tipranks.com/stocks/annx,No
anqing municipal hospital,Others,Not Found,Not Found,No
antengene corp ltd,Biotechnology,Not Found,Not Found,No
anthos therapeutics inc,Biotechnology,"$3.1B, Acquired",https://www.blackstone.com/news/press/blackstone-life-sciences-and-anthos-therapeutics-announce-agreement-for-anthos-to-be-acquired-by-novartis-for-up-to-3-1-billion/,No
antoni van leeuwenhoek,Others,Not Found,Not Found,No
anwita biosciences inc,Biotechnology,"$18.5M, Series B",https://anwitabio.com/,No
anyang cancer hospital,Others,Not Found,Not Found,Yes
anyang tumor hospital,Others,Not Found,Not Found,Yes
anyuan pharmaceutical technology (shanghai) co ltd,Biotechnology,Not Found,Not Found,Yes
apellis pharmaceuticals inc,Biotechnology,"$300M, Not Found",https://www.biospace.com/employer/400428/apellis-pharmaceuticals-inc,No
apex kidney care pvt ltd,Others,Not Found,Not Found,No
apexigen inc,Biotechnology,"$35M, Acquired",https://finance.yahoo.com/news/pyxis-oncology-successfully-completes-acquisition-123500387.html,No
apogee therapeutics inc,Biotechnology,"$300.05M, IPO",https://simplywall.st/stocks/us/pharmaceuticals-biotech/nasdaq-apge/apogee-therapeutics,No
apollo therapeutics llc,Biotechnology,"$226.5M, Series C",https://patientsquarecapital.com/portfolio/apollo-therapeutics/,Yes
apollo therapeutics ltd,Biotechnology,"$400M, Series C",https://uk.linkedin.com/company/apollo-therapeutics,No
applied molecular transport inc,Biotechnology,"$120.8M, Post IPO Equity",https://www.linkedin.com/company/applied-molecular-transport,No
aprea therapeutics inc,Biotechnology,Not Found,Not Found,Yes
aprinoia therapeutics inc,Biotechnology,"$4.4M, Series Unknown",https://www.linkedin.com/company/aprinoia-therapeutics,No
aprogen inc,Biotechnology,Not Found,Not Found,No
aptabio therapeutics inc,Biotechnology,"$37.5M, CI",https://www.marketscreener.com/quote/stock/APTABIO-THERAPEUTICS-INC-120975747/company/,Yes
aptevo therapeutics inc,Biotechnology,"$8M, Post IPO equity",https://www.linkedin.com/company/aptevo-therapeutics-inc,No
aqualung therapeutics corp,Biotechnology,"$1.5M, Series A",https://finance.yahoo.com/news/aqualung-therapeutics-receives-fda-clearance-213000316.html,No
arak university of medical sciences,Others,Not Found,Not Found,No
aravind eye hospital,Others,Not Found,Not Found,No
aravive inc,Biotechnology,"$18M, Not Found",https://www.globenewswire.com/search/organization/Aravive%CE%B4%2520Inc%C2%A7,No
arbeitsgemeinschaft gynecologic oncology study group,Others,Not Found,Not Found,No
arbeitsgemeinschaft internistische onkologie,Others,Not Found,Not Found,Yes
arbeitsgemeinschaft medicinal tumor therapy nonprofit gmbh,Others,Not Found,Not Found,No
arbele ltd,Biotechnology,Not Found,Not Found,Yes
arbutus biopharma corp,Biotechnology,"$20M, Not Found",https://en.wikipedia.org/wiki/Arbutus_Biopharma,No
arcagy - gineco,Biotechnology,Not Found,Not Found,No
arch oncology inc,Biotechnology,"$105M, Series C",https://www.biostl.org/news-and-media/home/biogenerator-company-arch-oncology-closes-105m-series-c-financing,No
archigen biotech ltd (inactive),Biotechnology,"$126M, Not Found",https://www.centerforbiosimilars.com/view/samsung-biologics-and-astrazeneca-dissolve-rituximab-partnership,No
arcus biosciences inc,Biotechnology,"$150M, Post IPO equity",https://www.crunchbase.com/organization/arcus-biosciences,No
ardigen sa,Biotechnology,Not Found,Not Found,Yes
argentine society of rheumatology,Others,Not Found,Not Found,No
argenx se,Biotechnology,Not Found,Not Found,No
arialys therapeutics inc,Biotechnology,"$58M, Seed",https://www.biospace.com/arialys-therapeutics-launches-to-lead-the-development-of-new-precision-medicines-for-autoimmune-neuropsychiatric-diseases,No
ariceum therapeutics gmbh,Biotechnology,"$51.6M, Series A",https://tracxn.com/d/companies/ariceum-therapeutics/__3RmDyoVcPGt5Qvdmy_NC_yBI01vyFKkSqhHIraVQCtY,No
aridis pharmaceuticals inc,Biotechnology,"$6.5M, Asset Acquisition",https://www.stocktitan.net/news/ARDS/aridis-provides-corporate-mq8c1efkgdkc.html,No
aristotle university of thessaloniki,Others,Not Found,Not Found,No
arkansas children''s hospital,Others,"$2M, Grant",https://www.linkedin.com/company/arkansaschildrens,No
armed forces medical research committee,Others,Not Found,Not Found,No
army hospital research & referral,Others,Not Found,Not Found,No
army medical center of pla,Others,Not Found,Not Found,No
army medical university,Others,Not Found,Not Found,No
army medical university hospital 1,Others,Not Found,Not Found,Yes
army specialized medical center,Others,Not Found,Not Found,No
arrowhead regional medical center,Others,Not Found,Not Found,No
arrys therapeutics inc,Biotechnology,"$39M, Acquired",https://www.marketscreener.com/quote/stock/IKENA-ONCOLOGY-INC-120405762/news/Ikena-Oncology-Inc-acquired-Arrys-Therapeutics-Inc-for-39-million-36432732/,No
artiva biotherapeutics inc,Biotechnology,"$167.04M, IPO",https://www.iposcoop.com/ipo/artiva-biotherapeutics-inc/,No
arxx therapeutics as,Biotechnology,"$13.2M, Seed",https://tracxn.com/d/companies/arxx-therapeutics/__y-FKJ4xejT7ExqzNwypGRIDhd2rwqHlfKyzBHY7QP3k,No
aryogen pharmed co,Biotechnology,Not Found,Not Found,Yes
asan medical center ,Others,Not Found,Not Found,Yes
asan social welfare foundation,Others,Not Found,Not Found,No
ascendis pharma as,Biotechnology,"$300M, Post IPO Equity",https://www.linkedin.com/company/ascendis-pharma-a-s,No
ascendo biotechnology inc,Biotechnology,Not Found,Not Found,No
ascenta therapeutics inc,Biotechnology,Not Found,Not Found,No
ascentage pharma group international,Biotechnology,"$50M, IPO",https://stockanalysis.com/stocks/aapg/,No
ascletis pharma inc,Biotechnology,Not Found,Not Found,Yes
asher biotherapeutics inc,Biotechnology,"$218M, Series C",https://tracxn.com/d/companies/asher-biotherapeutics/__tUfwQphgotV2QUNLcSLWsnQ8rklOetceDiIDV2bq7-I,No
ashibio inc,Biotechnology,"$40M, Seed and Series A",https://www.biospace.com/ashibio-raises-40m-in-seed-and-series-a-financing-to-advance-therapies-for-bone-and-connective-tissue-disorders,No
asieris pharmaceuticals co ltd,Pharmaceuticals,"$105.6M, Series D",https://www.crunchbase.com/organization/asieris-pharmaceuticals,Yes
askgene pharma inc,Pharmaceuticals,"$10M, Series A",https://www.linkedin.com/company/askgene-pharma,No
aslan pharmaceuticals ltd,Biotechnology,Not Found,Not Found,No
assam medical college,Others,Not Found,Not Found,No
assistance publique hopitaux de marseille,Others,Not Found,Not Found,No
association pour la recherche des therapeutiques innovantes en cancerologie,Biotechnology,Not Found,Not Found,Yes
association de recherche clinique en rhumatologie,Others,Not Found,Not Found,No
association for cancer research,Others,Not Found,Not Found,No
association for oncological research,Others,Not Found,Not Found,Yes
associazione italiana ematologia oncologia pediatrica,Others,Not Found,Not Found,No
assuta medical center,Others,Not Found,Not Found,No
assuta medical centers ltd,Others,Not Found,Not Found,No
astex pharmaceuticals inc,Biotechnology,"$900M, Acquired",https://en.wikipedia.org/wiki/Astex_Pharmaceuticals,Yes
aston sci co ltd,Biotechnology,"$24.7M, Series C",https://www.linkedin.com/company/astonsci,No
aston sci inc,Biotechnology,Not Found,Not Found,No
astrazeneca plc,Pharmaceuticals,"$555M, Not Found",https://www.marketscreener.com/news/astrazeneca-signs-up-to-555-million-deal-with-us-based-algen-to-develop-gene-therapies-ce7d5bdcde89f720,Yes
