company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
gut-brain axis therapeutics llc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,MTT,Disease Name,CNS; gastrointestinal; rare diseases,Not specified,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Microbiota Transplant Therapy (MTT),https://gutbrainaxistherapeutics.com/
arrevus inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"oral, small molecule treatment",https://globalgenes.org/raredaily/aceragen-acquires-arrevus-expands-late-stage-rare-disease-pipeline/,No,,,Yes,recombinant human acid ceramidase (rhAC),https://globalgenes.org/raredaily/aceragen-acquires-arrevus-expands-late-stage-rare-disease-pipeline/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
eclipse life sciences inc,"Error: Connection failed - HTTPSConnectionPool(host='www.inknowvation.com', p",No,OCS-01; 4D-150; D-4517.2; OCU200; AIV007,"VEGF, Vascular Endothelial Growth Factor; Integrin, Integrin Receptors; TGFβ1, Transforming Growth Factor Beta 1",ophthalmology,cytokine; other,Phase 3; Phase 2; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neovac ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,UBT251,"GLP-1, Glucagon-Like Peptide-1; GIP, Gastric Inhibitory Polypeptide; Glucagon",metabolic diseases; obesity,gpcr,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNA-based drug delivery,https://www.neovac.co.uk/,No,,,Yes,mRNA vaccines,https://www.neovac.co.uk/,No,,,Yes,Lipid Nanoparticles (LNP),https://www.neovac.co.uk/
"aliada therapeutics, inc",Error: Connection failed - 403 Client Error: Forbidden for url: https://www.f,Yes,ALIA-1758,"3pE-Aβ, Pyroglutamate Amyloid Beta",CNS; Alzheimer's disease,other,Phase 1,No,,,No,,,No,,,Yes,anti-pyroglutamate amyloid beta (3pE-Aβ) antibody,"https://news.abbvie.com/2024-10-28-AbbVie-to-Acquire-Aliada-Therapeutics,-Strengthening-Focus-in-Alzheimers-Disease-and-Neuroscience-Pipeline",No,,,No,,,Yes,genetic medicines such as siRNA,"https://news.abbvie.com/2024-10-28-AbbVie-to-Acquire-Aliada-Therapeutics,-Strengthening-Focus-in-Alzheimers-Disease-and-Neuroscience-Pipeline",No,,,No,,,No,,,Yes,novel blood-brain barrier (BBB)-crossing technology,"https://news.abbvie.com/2024-10-28-AbbVie-to-Acquire-Aliada-Therapeutics,-Strengthening-Focus-in-Alzheimers-Disease-and-Neuroscience-Pipeline"
ganymed pharmaceuticals gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.astellas.com', port=",Yes,IMAB362,"Claudin 18.2, Claudin 18 isoform 2",oncology,other,Phase 3,No,,,No,,,No,,,Yes,Antibodies Specific for Claudin 6 (Cldn6),"https://www.northdata.com/Ganymed%20Pharmaceuticals%20GmbH,%20Mainz/HRB%2047318",No,,,No,,,No,,,No,,,No,,,No,,,No,,
"point therapeutics, inc. (inactive)",2023-10-03 13:04:12,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,radioligand therapies,https://www.prnewswire.com/news-releases/lilly-to-acquire-point-biopharma-to-expand-oncology-capabilities-into-next-generation-radioligand-therapies-301945243.html
keybioscience ag,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,"Dual Amylin Calcitonin Receptor Agonists (DACRA), a new class of potential treatments",https://www.prnewswire.com/news-releases/keybioscience-announces-extension-of-strategic-collaboration-with-lilly-302271654.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
antria inc,2013-03-01 00:00:00,No,APX3330,"Ref-1, Reduction Oxidation Effector Factor-1",ophthalmology,enzyme,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,innovative cellular therapies,https://www.linkedin.com/company/antria-inc-,No,,,No,,,No,,
bexion pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,BXQ-350,"GCase, Glucocerebrosidase",oncology; neurodegenerative diseases,enzyme,Preclinical,No,,,No,,,Yes,"BXQ-350, a first-in-class biologic containing the multifunctional sphingolipid activator protein, Saposin C, and a phospholipid",https://www.prnewswire.com/news-releases/bexion-pharmaceuticals-inc-announces-completion-of-enrollment-in-open-label-portion-of-phase-1b2-asist-study-in-mcrc-302307807.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"BXQ-350 has activity in chemotherapy-induced peripheral neuropathy, an area of high unmet medical need",https://www.prnewswire.com/news-releases/bexion-pharmaceuticals-inc-announces-completion-of-enrollment-in-open-label-portion-of-phase-1b2-asist-study-in-mcrc-302307807.html
bexion pharmaceuticals llc,2025-05-28 20:43:06,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,"BXQ-350, a first-in-class biologic containing the multifunctional sphingolipid activator protein, Saposin C, and a phospholipid",https://www.linkedin.com/company/bexion-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
meridian bioscience inc,2022-07-07 07:17:00,No,Not specified,Mycobacterium abscessus,infectious diseases,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sarkana pharma inc,No timestamp found,Yes,AT-019; AAT-008,"EP4, Prostaglandin E2 receptor 4",pain; inflammation; cancer,gpcr,Not specified,No,,,No,,,Yes,anti-inflammatory biologic,https://www.cbinsights.com/company/sarkana-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the hospital for sick children,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,paxalisib,PI3K/AKT/mTOR pathway,oncology,kinases,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biomarin pharmaceutical inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ose immunotherapeutics sa,2025-10-03 06:28:07,Yes,Docetaxel; Ose2101; Ose-279 100Mg; Ose-279 300Mg; Ose-279 500Mg; Covepit; Ose-127; Bi 765063; Bi 754091; Fr104; Pemetrexed,Not specified,oncology; immunology; infectious diseases; gastrointestinal diseases; transplantation,Not specified,Phase III; Phase I/II; Phase I; Phase II; Phase I; Phase I; Phase I,No,,,No,,,No,,,Yes,"monoclonal antibody (mAb), anti-PD1, anti-CD28 mAb, anti-SIRPα mAb",https://www.linkedin.com/company/ose-immunotherapeutics/,No,,,Yes,BiCKI® - bispecific fusion protein platform,https://www.linkedin.com/company/ose-immunotherapeutics/,Yes,mRNA Therapeutic platform,https://www.linkedin.com/company/ose-immunotherapeutics/,No,,,Yes,Tedopi® (therapeutic cancer vaccine),https://www.linkedin.com/company/ose-immunotherapeutics/,No,,,No,,
lixte biotechnology holdings inc,2025-08-08 00:00:00,Yes,LB-100,"PP2A, Protein Phosphatase 2A",oncology,enzyme,Phase 1b/2,Yes,designed compounds that can safely target them in animal models,https://www.linkedin.com/company/lixte-biotechnology-holdings-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,inhibitors of protein deacetylases that regulate pathways of gene expression and protein degradation,https://www.linkedin.com/company/lixte-biotechnology-holdings-inc-,No,,
african institute of biomedical science and technology,No timestamp found,Yes,Acoziborole; Bedaquiline; Emodepside; Flubentylosin; Fexinidazole; Fosravuconazole; JNJ-64281802; Moxidectin; Oxantel pamoate; Oxfendazole,Not specified,infectious diseases,enzyme,Phase 2,Yes,drug discovery and development,https://www.aibst.org/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,vaccines,https://www.aibst.org/,No,,,No,,
aqualung therapeutics corp,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",Yes,ALT-100,"eNAMPT, Extracellular Nicotinamide Phosphoribosyltransferase",respiratory diseases; inflammatory diseases; fibrotic diseases,cytokine,Phase 2,No,,,No,,,No,,,Yes,human monoclonal antibody which targets a novel inflammatory mediator (nicotinamide phosphoribosyltransferase or NAMPT),https://www.linkedin.com/company/aqualung-therapeutics-corp.,No,,,No,,,No,,,No,,,No,,,No,,,No,,
curemark llc,2025-05-20 08:53:11,No,SCI-210; JAG201,"SHANK3, SH3 and Multiple Ankyrin Repeat Domains Protein 3; Autism Spectrum Disorder",CNS; rare diseases,other,Phase 1,No,,,No,,,Yes,key enzyme deficiencies associated with autism,https://www.linkedin.com/company/curemark-llc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
censa pharmaceuticals inc,2025-07-28 21:21:35,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"CNSA-001 (sepiapterin), a clinical-stage investigational therapy",https://www.prnewswire.com/news-releases/ptc-therapeutics-to-acquire-censa-pharmaceuticals-301054298.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
canadian cancer trials group,"Error: Connection failed - HTTPSConnectionPool(host='www.ctg.queensu.ca', por",No,CX-2051; CX-801,"EpCAM, Epithelial Cell Adhesion Molecule; IFN-α2b, Interferon Alpha-2b",oncology,enzyme; cytokine,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
australasian myeloma research consortium,Error: Connection failed - HTTPSConnectionPool(host='clinicaltrialsalliance.o,Yes,Teclistamab; Talquetamab; Daratumumab; Iberdomide; Isatuximab; Selinexor; Belantamab mafodotin; Carfilzomib; Dexamethasone; Venetoclax; Bortezomib; Cyclophosphamide; KappaMab; Lenalidomide; Ixazomib; Thalidomide,"BCMA, B-cell maturation antigen; Disease Name, Multiple Myeloma",oncology,immune checkpoint,Approved; Phase 2; Phase 1/II; Phase II; Phase IIb,Yes,"trialing new treatment regimens, biologics and drug products",https://www.amarconline.org/about-amarc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
trius therapeutics inc (inactive),Error: Connection failed - 403 Client Error: Forbidden for url: https://www.f,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
novavax inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Nuvaxovid,SARS-CoV-2 Spike Protein,infectious diseases,other,Approved,No,,,No,,,Yes,Protein-based nanoparticles are made of engineered proteins of the target pathogen used to trigger immune system recognition.,https://www.novavax.com/,No,,,No,,,No,,,No,,,No,,,Yes,"Nuvaxovid ™ is the only protein-based, non-mRNA COVID-19 vaccine available in the U.S.",https://www.novavax.com/,No,,,Yes,"Combining Novavax’s protein-based nanoparticles with our Matrix-M® adjuvant achieves strong, long-lasting and broad immune responses.",https://www.novavax.com/
biomedical advanced research and development authority,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,ERVEBO,Disease Name,infectious diseases,other,Approved,Yes,testing antivirals for the treatment of hospitalized influenza infections,https://medicalcountermeasures.gov/barda/,No,,,Yes,developing new therapeutics for the treatment of acute respiratory distress syndrome,https://medicalcountermeasures.gov/barda/,Yes,Emergency Use Authorizations for 10 therapeutics,https://medicalcountermeasures.gov/barda/,No,,,No,,,No,,,No,,,Yes,developing vaccines against and therapeutics for pandemic and seasonal influenza,https://medicalcountermeasures.gov/barda/,No,,,No,,
orgenesis inc,2024-04-13 00:00:00,Yes,ORGCAR19; MOTC; DUVAC; ORGCAR19.22; CAR-NK; RanTop; SVF-COV; AutoVac; Kyslecel; Bioxome; MSCP,"CD19, Cluster of Differentiation 19; CD19.22, Cluster of Differentiation 19 and 22; Tumor Cell Antigens; Double-Stranded RNA; miRNA Precursors; Disease Name",oncology; viral diseases; metabolic diseases; autoimmune diseases,immune checkpoint; cytokine; enzyme; other,Preclinical; IND Enabling Studies; Clinical Trials; Clinical Use,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Personalized cell and gene therapies (CGTs),https://orgenesis.com/,No,,,No,,,No,,
personalized stem cells inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,ANPD001; bemdaneprocel; FT522; FT819; KYV-101; Orca-T; Remestemcel-L; REVASCOR; MPC-06-ID; MPC-300-IV; MPC-25-IC,"Disease Name, Parkinson’s disease; CD19, Cluster of Differentiation 19; Disease Name, B-cell malignancies; Disease Name, Hematologic malignancies; Disease Name, Autoimmune disorders; Disease Name, Acute graft versus host disease; Disease Name, Chronic heart failure; Disease Name, Degenerative disc disease; Disease Name, Rheumatoid arthritis; Disease Name, Diabetic nephropathy; Disease Name, Acute myocardial infarction",neurology; oncology; immunology; cardiovascular; hematology; autoimmune diseases,other; immune checkpoint; other; other; other; other; other; other; other; other; other,Phase 1/2a; Phase 2; Phase 1; Phase 1; Phase 2; Phase 3; Phase 3; Phase 3; Phase 2; Phase 2; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Stem cell therapy, stem cell storage, culture-expanded stem cells",https://sdomg.com/personalized-stem-cells/,No,,,No,,,Yes,"Regenerative medicine, adipose-derived stem cells",https://sdomg.com/personalized-stem-cells/
idp discovery pharma sl,2016-06-18 00:00:00,Yes,IDP-023; SNK01; SAR443579; NKX019,CD-19; Not specified,oncology; autoimmune disorders,immune checkpoint; other,Phase 2; Phase 1,Yes,new chemical entities,https://startupshub.catalonia.com/startup/barcelona/idp-pharma/1835,Yes,anticancer peptides,https://patents.justia.com/assignee/idp-discovery-pharma-s-l,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sinapis pharma inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,BAT2506,"TNF-alpha, Tumor Necrosis Factor-alpha",immunology,cytokine,Phase 3,Yes,"methamphetamine, as a low-dose intravenous infusion, has shown remarkable pre-clinical efficacy in stroke and brain injury models",https://www.prnewswire.com/news-releases/sinapis-pharma-completes-phase-i-trial-125343133.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hangzhou jiuyuan gene engineering co ltd,2025-05-01 13:21:44,Yes,Semaglutide; Exenatide; Liraglutide,"GLP-1R, Glucagon-Like Peptide-1 Receptor",metabolic diseases,gpcr,Approved,Yes,"Drug pipeline mainly includes Liraglutide, Fulvestrant, Fosaprepitant",https://www.linkedin.com/company/hangzhou-jiuyuan-gene-engineering-co-ltd-/,No,,,Yes,"Filgrastim (rhG-CSF), Interleukin-11, Recombinant Human Bone Morphogenetic Protein-2",https://www.jiuyuangene.net/about-us,Yes,SIRPα-Specific Monoclonal Antibody,https://www.jiuyuangene.net/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
alios biopharma inc,2025-07-17 17:40:32,Yes,AL-8176; AG-181; AG-236,"RSV, Respiratory Syncytial Virus; Phenylketonuria; TMPRSS6, Transmembrane Protease Serine 6",infectious diseases; rare diseases,other; enzyme; other,Phase 2; Preclinical; Preclinical,Yes,small molecule compounds,https://www.cbinsights.com/company/alios-biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
inhibrx biosciences inc,2024-05-30 00:00:00,No,INBRX-106; INBRX-109,Not specified,oncology,Not specified,Phase 2,No,,,No,,,Yes,SAR447537 is a human recombinant protein,https://www.sanofi.com/en/media-room/press-releases/2024/2024-05-30-13-01-38-2890833,Yes,single domain antibody platform technology,https://www.linkedin.com/company/inhibrx,No,,,No,,,No,,,No,,,No,,,No,,,No,,
inhibrx inc,2024-01-23 00:00:00,No,INBRX-101; INBRX-109; INBRX-106; INBRX-105,"AAT, Alpha-1 Antitrypsin; Not specified",rare diseases; oncology,enzyme; Not specified,Phase 2; Not specified,No,,,No,,,Yes,INBRX-101 is a recombinant human AAT-Fc fusion protein,https://www.sanofi.com/en/media-room/press-releases/2024/2024-01-23-06-30-00-2813696,Yes,single domain antibody platform technology,https://www.linkedin.com/company/inhibrx,No,,,Yes,INBRX-101 is a recombinant human AAT-Fc fusion protein,https://www.sanofi.com/en/media-room/press-releases/2024/2024-01-23-06-30-00-2813696,No,,,No,,,No,,,No,,,No,,
regulus therapeutics inc,2025-05-08 16:05:40,Yes,Farabursen; RGLS8429,"miR-17, MicroRNA-17",renal diseases,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,microRNA therapeutics,https://www.prnewswire.com/news-releases/regulus-therapeutics-reports-first-quarter-2025-financial-results-and-recent-updates-302449287.html,No,,,No,,,No,,,No,,
demerx inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,neuroplastogen therapy designed to repair neural circuits damaged by chronic heavy drinking,https://www.linkedin.com/company/demerx-inc.
poltreg sa,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"autologous TREG cells, CAR-TREG, allogeneic TREG, antigen-specific TREG, TCR-TREG therapies",https://www.globenewswire.com/news-release/2025/07/31/3125327/0/en/PolTREG-and-U-S-Subsidiary-Immuthera-Secure-Positive-FDA-Opinion-Paving-the-Way-for-a-Registrational-Pre-Symptomatic-Type-1-Diabetes-Trial.html,No,,,No,,,No,,
provirex genome editing therapies gmbh,2025-07-29 07:31:44,Yes,Casgevy,CD34+ haematopoietic stem cells,genetic diseases,other,Approved,No,,,No,,,No,,,Yes,nanobodies,https://www.linkedin.com/company/provirex,No,,,No,,,No,,,Yes,"lentiviral vectors, AAV, gene therapy, CAR-T cancer therapy",https://www.linkedin.com/company/provirex,No,,,No,,,Yes,"nanoparticles for drug delivery, exosome-based therapeutics",https://www.linkedin.com/company/provirex
synact pharma ab,2025-10-10 12:33:09,No,Resomelagon; TXP-11,"MC1R, Melanocortin Receptor 1; MC3R, Melanocortin Receptor 3",autoimmune diseases; inflammatory diseases,gpcr,Phase 2,Yes,AP1189 is an immunomodulatory small molecule delivered as a once-daily tablet,https://se.linkedin.com/company/synact-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pharma holdings as,2025-09-25 12:27:37,Yes,ABRYSVO; CTB+AVP (PF-07612577); Dekavil; PADCEV; PF-06414300; PF-06835375; PF-06940434; PF-07054894; PF-07248144 + atirmociclib (PF-07220060); PF-07248144,"Respiratory Syncytial Virus Infection; Complicated Urinary Tract Infections (cUTI), Including Pyelonephritis; Rheumatoid Arthritis; BCG-Unresponsive Non-Muscle-Invasive Bladder Cancer; Ulcerative Colitis; Lupus; Advanced Solid Tumors; Breast Cancer Metastatic",vaccines; inflammation & immunology; oncology,Not specified,Phase 1,No,,,Yes,Our new generation cationic peptide is the result of world-class research in the field of lytic peptides.,https://www.linkedin.com/company/pharma-holdings-as/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
