company_name,sector,funding,funding_citation,ai_enabled
georgia health sciences university,Others,Not Found,Not Found,No
gerbera therapeutics ltd,Not Found,Not Found,Not Found,Unknown
german atrial fibrillation network,Not Found,Not Found,Not Found,Unknown
german cll study group,Biotechnology,Not Found,Not Found,No
german heart centre of the state of bavaria and the technical university munich,Not Found,Not Found,Not Found,Unknown
german hodgkin study group,Others,Not Found,Not Found,No
german homoeopathy union karlsruhe,Pharmaceuticals,Not Found,Not Found,No
german institute of human nutrition,Not Found,Not Found,Not Found,Unknown
german liver foundation,Others,Not Found,Not Found,No
german pediatric oncology group,Not Found,Not Found,Not Found,Unknown
german sport university cologne,Others,Not Found,Not Found,No
german university in cairo,Not Found,Not Found,Not Found,Unknown
gesellschaft fur padiatrische onkologie und hamatologie gem ev,Not Found,Not Found,Not Found,Unknown
gesellschaft fur padiatrische onkologie und hamatologie,Others,Not Found,Not Found,No
gesundheit region mitte gmbh,Others,Not Found,Not Found,No
gesynta pharma ab,Pharmaceuticals,"$27M, Series B",https://www.forbes.com/sites/jenniferkitepowell/2025/02/13/gesynta-pharma-receives-27-m-for-endometriosis-novel-therapy-drug/,No
getz pharma (pvt) ltd,Pharmaceuticals,Not Found,Not Found,No
ghana college of physicians and surgeons,Others,Not Found,Not Found,No
ghana michigan collaborative research funding,Not Found,Not Found,Not Found,Unknown
ghent university hospital,Others,Not Found,Not Found,No
ghoum university of medical sciences,Others,Not Found,Not Found,No
gia dinh people hospital,Others,Not Found,Not Found,No
giellepi spa,Not Found,Not Found,Not Found,Unknown
gifu municipal hospital,Others,Not Found,Not Found,No
gifu pharmaceutical university,Pharmaceuticals,Not Found,Not Found,No
gifu prefectural tajimi hospital,Not Found,Not Found,Not Found,Unknown
gifu university school of medicine,Others,Not Found,Not Found,No
giga pharm llc,Pharmaceuticals,Not Found,Not Found,No
gilan university of medical sciences,Others,Not Found,Not Found,No
gilgamesh pharmaceuticals inc,Biotechnology,"$1.2B, Acquired","https://news.abbvie.com/2025-08-25-AbbVie-to-Acquire-Gilgamesh-Pharmaceuticals-Bretisilocin,-a-Novel,-Investigational-Therapy-for-Major-Depressive-Disorder,-Expanding-Psychiatry-Pipeline",Yes
ginkgo tree pharmaceutical (suzhou) co ltd,Biotechnology,"$20M, Series B",https://pitchhub.36kr.com/project/1679796954452743,No
ginwa enterprise (group) inc,Pharmaceuticals,Not Found,Not Found,No
giresun university,Others,Not Found,Not Found,No
giuliani spa,Pharmaceuticals,Not Found,Not Found,Yes
glaceum inc,Biotechnology,Not Found,Not Found,No
glaser pediatric research network,Not Found,Not Found,Not Found,Unknown
glasgold surgery group,Others,Not Found,Not Found,No
glaucoma research and education group,Others,Not Found,Not Found,No
gleneagles global hospitals pvt ltd,Others,Not Found,Not Found,Yes
glenfield hospital clinical trials unit,Others,Not Found,Not Found,No
glia llc,Others,Not Found,Not Found,Yes
glittreklinikken as (lhl),Others,Not Found,Not Found,No
global alliance for tb drug development,Not Found,Not Found,Not Found,Unknown
global antibiotic research and development partnership,Not Found,Not Found,Not Found,Unknown
global center for siddha medicine and research,Not Found,Not Found,Not Found,Unknown
global coalition for adaptive research,Biotechnology,Not Found,Not Found,No
global health drug discovery institute,Not Found,Not Found,Not Found,Unknown
global health uganda,Others,Not Found,Not Found,No
global network for women''s and children''s health research,Not Found,Not Found,Not Found,Unknown
global neurosciences institute llc,Others,Not Found,Not Found,No
global pharma russia,Pharmaceuticals,Not Found,Not Found,No
global united pharmaceutical corp,Not Found,Not Found,Not Found,Unknown
glocal university,Others,Not Found,Not Found,Yes
glostrup hospital,Not Found,Not Found,Not Found,Unknown
glostrup university hospital,Others,Not Found,Not Found,No
glowderma lab pvt ltd,Not Found,Not Found,Not Found,Unknown
glubio therapeutics inc,Biotechnology,"$72M, Series A",https://tracxn.com/d/companies/glubio-therapeutics/__CnrmBJ6Dk1doO-eEyukaLONnnwfsTih_vPF5bNZkqU4,No
glycomimetics inc,Biotechnology,Not Found,Not Found,No
glycomine inc,Not Found,Not Found,Not Found,Unknown
go medical industries pty ltd,Not Found,Not Found,Not Found,Unknown
goa dental college and hospital,Others,Not Found,Not Found,No
godavari biorefineries ltd,Others,"$20M, IPO",https://en.wikipedia.org/wiki/Godavari_Biorefineries,No
godstrup regional hospital,Others,Not Found,Not Found,No
goethe university frankfurt am main center for health sciences,Not Found,Not Found,Not Found,Unknown
goethe university frankfurt,Others,"$1.25M, Not Found",https://www.goethe-university-frankfurt.de/,No
gol daru pharmaceutical company,Not Found,Not Found,Not Found,Unknown
gold coast health service district,Others,Not Found,Not Found,No
gold coast hospital and health service,Others,Not Found,Not Found,Yes
goldaru pharmaceutical laboratory,Pharmaceuticals,Not Found,Not Found,No
golden biotechnology corp,Biotechnology,Not Found,Not Found,No
golden heart flower ltd,Pharmaceuticals,Not Found,Not Found,No
golden jubilee national hospital,Others,Not Found,Not Found,Yes
golden key eye & ent hospital ltd,Others,"$12.1M, Not Found",https://www.sundaytimes.lk/120205/BusinessTimes/bt01.html,No
goldfinch bio inc,Biotechnology,"$100M, Series B",https://www.biopharmadive.com/news/karuna-goldfinch-deal-brain-drugs-psychiatry/641863/,No
goldfinch bio inc (inactive),Biotechnology,"$214M, Series A",https://www.startupnetworks.co.uk/topic/434-why-goldfinch-bios-214m-mission-to-revolutionize-kidney-disease-fell-short/,No
goldman butterwick fitzpatrick & groff,Others,Not Found,Not Found,No
goldman butterwick fitzpatrick &,Others,Not Found,Not Found,No
golestan university of medical sciences,Not Found,Not Found,Not Found,Unknown
gonabad university of medical sciences,Others,Not Found,Not Found,No
gongwin biopharm holdings co ltd,Biotechnology,Not Found,Not Found,Yes
gongyi city people''s hospital,Others,Not Found,Not Found,No
good doctor pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
good hope hospital nhs trust,Others,Not Found,Not Found,Yes
good samaritan regional medical center,Others,Not Found,Not Found,No
goodman eye center,Not Found,Not Found,Not Found,Unknown
gordon e. crofoot md pa,Others,Not Found,Not Found,No
gordon-weiss-schanzlin vision institute,Others,Not Found,Not Found,No
gosford hospital,Others,Not Found,Not Found,No
gottfried wilhelm leibniz university hannover,Others,Not Found,Not Found,No
gov ayurvedic college rewa,Others,Not Found,Not Found,No
goverment medical college jalgaon,Others,Not Found,Not Found,No
government ayurved college & hospital nagpur,Others,Not Found,Not Found,No
government ayurved college and hospital,Others,Not Found,Not Found,No
government ayurved college and hospital nanded,Others,Not Found,Not Found,No
"government ayurved college, nanded",Others,Not Found,Not Found,No
government ayurveda college,Others,Not Found,Not Found,No
government ayurveda college thiruvananthapuram,Not Found,Not Found,Not Found,Unknown
government ayurveda college tripunithura,Not Found,Not Found,Not Found,Unknown
government ayurveda hospital dharashiv,Others,Not Found,Not Found,No
government ayurveda medical college & hospital,Others,Not Found,Not Found,No
government ayurveda medical college mysuru,Others,Not Found,Not Found,No
government ayurvedic college patiala,Not Found,Not Found,Not Found,Unknown
government ayurvedic college and hospital,Others,Not Found,Not Found,No
government ayurvedic college and hospital guwahati,Not Found,Not Found,Not Found,Unknown
government dental college & hospital gujarat,Others,Not Found,Not Found,No
government dental college & research institute,Not Found,Not Found,Not Found,Unknown
government dental college kottayam,Others,Not Found,Not Found,No
government dental college kozhikode,Others,Not Found,Not Found,No
government dental college raipur,Others,Not Found,Not Found,No
government dental college thiruvananthapuram,Others,Not Found,Not Found,No
government dental college and hospital,Error,Error,Error,Error
government dental college and hospital aurangabad,Others,Not Found,Not Found,No
government dental college and hospital mumbai,Others,Not Found,Not Found,No
government dental college and hospital nagpur,Others,Not Found,Not Found,No
government dental college and hospital vijayawada,Others,Not Found,Not Found,No
"government dental college and hospital, jamnagar",Others,Not Found,Not Found,No
government dental college and research institute,Others,Not Found,Not Found,No
government general hospital kadapa,Not Found,Not Found,Not Found,Unknown
"government hospital gandhi nagar, jammu",Not Found,Not Found,Not Found,Unknown
government institute of rehabilitation medicine,Others,Not Found,Not Found,No
government kilpauk medical college,Not Found,Not Found,Not Found,Unknown
government medical college amritsar,Others,Not Found,Not Found,No
government medical college aurangabad,Others,Not Found,Not Found,No
government medical college bhavnagar,Others,Not Found,Not Found,No
"government medical college hospital, jammu",Not Found,Not Found,Not Found,Unknown
government medical college jalaun,Others,Not Found,Not Found,No
government medical college jammu,Not Found,Not Found,Not Found,Unknown
government medical college kadapa,Others,Not Found,Not Found,No
government medical college kathua,Others,Not Found,Not Found,No
government medical college kota,Not Found,Not Found,Not Found,Unknown
government medical college kozhikode,Others,Not Found,Not Found,No
government medical college latur,Others,Not Found,Not Found,No
government medical college palakkad,Not Found,Not Found,Not Found,Unknown
government medical college patiala,Others,Not Found,Not Found,No
government medical college surat,Not Found,Not Found,Not Found,Unknown
government medical college and hospital,Not Found,Not Found,Not Found,Unknown
government medical college and hospital nagpur,Others,Not Found,Not Found,No
"government medical college, nalgonda",Others,Not Found,Not Found,No
government multi specialty hospital,Not Found,Not Found,Not Found,Unknown
government of delhi,Others,Not Found,Not Found,No
government of gujarat,Others,Not Found,Not Found,No
government of west bengal,Others,Not Found,Not Found,No
government postgraduate ayurveda college and hospital,Not Found,Not Found,Not Found,Unknown
government rajaji hospital,Not Found,Not Found,Not Found,Unknown
government siddha medical college,Others,Not Found,Not Found,No
government siddha medical college and hospital,Others,Not Found,Not Found,No
government stanley medical college hospital,Not Found,Not Found,Not Found,Unknown
government of bangladesh,Others,Not Found,Not Found,No
government of india,Others,Not Found,Not Found,No
government of uttar pradesh,Others,Not Found,Not Found,No
govind ballabh pant institute of postgraduate medical education and research,Others,Not Found,Not Found,No
govt ayurvedic college and hospital balangir,Not Found,Not Found,Not Found,Unknown
govt ayurvedic medical college,Others,Not Found,Not Found,No
govt homoeopathic medical college and hospital,Others,Not Found,Not Found,No
govt medical college chamba,Not Found,Not Found,Not Found,Unknown
govt. autonomous ayurved college & hospital,Others,Not Found,Not Found,No
goztepe prof dr suleyman yalcin city hospital,Others,Not Found,Not Found,No
goztepe training and research hospital,Others,"$50M, Not Found",https://bau.edu.tr/news/1802-bau-medical-faculty-has-opened,No
grace therapeutics inc,Biotechnology,"$10.5M, Post IPO equity",https://ca.linkedin.com/company/grace-tx,No
gracure pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
graduate school chulalongkorn university,Others,Not Found,Not Found,Yes
graduate school of biomedical sciences hiroshima university,Others,Not Found,Not Found,No
graduate school of medical sciences kumamoto university,Others,Not Found,Not Found,No
graduate school of medicine / faculty of medicine osaka university,Others,Not Found,Not Found,Yes
graduate school of medicine and faculty of medicine kyoto university,Others,Not Found,Not Found,No
graduate school of medicine and faculty of medicine the university of tokyo,Others,Not Found,Not Found,No
graegis pharmaceuticals ltd,Pharmaceuticals,"$10.5M, Series A",https://pharmaceuticalmanufacturer.media/pharma-manufacturing-news/latest-pharmaceutical-manufacturing-news/new-startup-graegis-pharmaceuticals-to-prevent-side-effects-/,No
grand life sciences (wuhan) co ltd,Pharmaceuticals,Not Found,Not Found,No
grand medical pty ltd,Pharmaceuticals,Not Found,Not Found,Yes
grand pharmaceutical (china) co ltd,Pharmaceuticals,Not Found,Not Found,No
grand pharmaceutical group ltd,Pharmaceuticals,Not Found,Not Found,No
grand theravac life sciences (nanjing) co ltd,Not Found,Not Found,Not Found,Unknown
grandpharma (china) co ltd,Pharmaceuticals,Not Found,Not Found,No
grandpharma china co ltd,Pharmaceuticals,Not Found,Not Found,No
granollers general hospital,Others,Not Found,Not Found,Yes
grant government medical college and sir jj group of hospitals,Not Found,Not Found,Not Found,Unknown
graviton bioscience corp,Biotechnology,"$64.8M, Series C",https://tracxn.com/d/companies/graviton-bioscience/__FOI_UtusoseB10DVQduwxVd0Y1UQRXoo3C_WHBUa8gY,No
great novel therapeutics biotech & medicals corp,Biotechnology,Not Found,Not Found,No
greek association of alzheimer''s disease and related disorders,Others,Not Found,Not Found,No
green3bio inc,Pharmaceuticals,"$10M, Series A",https://pacylex.reportablenews.com/pr/pacylex-pharmaceuticals-closes-series-a-funding-to-advance-oncology-program-into-the-clinic,No
greenpine pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
greenwood,Others,Not Found,Not Found,No
gregorio maranon university general hospital,Others,Not Found,Not Found,No
grene vision group llc,Others,Not Found,Not Found,No
grenoble university hospital,Others,Not Found,Not Found,Yes
grigioni foundation for parkinson''s disease,Others,Not Found,Not Found,No
grindeks as,Pharmaceuticals,Not Found,Not Found,No
groene hart hospital,Others,Not Found,Not Found,Yes
groupe francais de pneumo-cancerologie,Not Found,Not Found,Not Found,Unknown
groupe francophone des myelodysplasies,Others,Not Found,Not Found,No
groupe hospitalier diaconesses croix saint-simon,Others,Not Found,Not Found,No
groupe hospitalier de l''institut catholique de lille,Not Found,Not Found,Not Found,Unknown
groupe d''etudes de lymphomes de l''adulte,Biotechnology,Not Found,Not Found,No
grunenthal gmbh,Not Found,Not Found,Not Found,Unknown
grupo espanol de investigacion en neurooncologia,Pharmaceuticals,Not Found,Not Found,No
grupo espanol de trasplantes hematopoyeticos y terapia celular,Biotechnology,Not Found,Not Found,Yes
